timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,19.26,38.89,0.16,30.43
2025-05-01 01:00:00,32.2,60.75,0.06,46.45
2025-05-01 02:00:00,26.24,50.37,0.22,38.27
2025-05-01 03:00:00,29.65,55.45,0.9,43.51
2025-05-01 04:00:00,24.76,59.69,0.84,42.29
2025-05-01 05:00:00,27.52,62.29,0.63,43.43
2025-05-01 06:00:00,29.63,64.21,0.68,45.51
2025-05-01 07:00:00,41.29,51.89,0.9,50.69
2025-05-01 08:00:00,22.88,45.06,0.31,38.75
2025-05-01 09:00:00,38.14,49.84,0.48,42.21
2025-05-01 10:00:00,20.67,59.33,0.11,31.31
2025-05-01 11:00:00,30.07,66.23,0.5,46.02
2025-05-01 12:00:00,25.48,40.25,0.07,34.32
2025-05-01 13:00:00,26.83,68.38,0.34,46.42
2025-05-01 14:00:00,26.0,47.72,0.64,43.56
2025-05-01 15:00:00,27.7,56.49,0.62,44.3
2025-05-01 16:00:00,33.2,85.76,0.0,55.26
2025-05-01 17:00:00,24.73,74.79,0.73,48.57
2025-05-01 18:00:00,24.77,61.76,0.6,38.22
2025-05-01 19:00:00,29.94,54.93,0.93,44.87
2025-05-01 20:00:00,35.96,59.21,0.48,47.42
2025-05-01 21:00:00,33.39,53.48,0.21,43.4
2025-05-01 22:00:00,31.38,57.01,0.82,49.41
2025-05-01 23:00:00,35.9,44.16,0.63,45.74
2025-05-02 00:00:00,30.44,55.46,0.62,45.8
2025-05-02 01:00:00,31.06,41.72,0.78,41.58
2025-05-02 02:00:00,33.1,37.38,0.76,41.81
2025-05-02 03:00:00,27.02,66.87,0.95,47.01
2025-05-02 04:00:00,27.82,48.23,0.61,40.46
2025-05-02 05:00:00,19.52,42.46,0.96,31.63
2025-05-02 06:00:00,37.18,59.17,0.26,50.93
2025-05-02 07:00:00,31.79,54.59,0.35,43.58
2025-05-02 08:00:00,26.01,59.45,0.68,46.12
2025-05-02 09:00:00,29.42,58.49,0.96,42.79
2025-05-02 10:00:00,24.78,48.99,0.05,35.02
2025-05-02 11:00:00,33.37,64.88,0.93,48.56
2025-05-02 12:00:00,36.11,59.56,0.58,53.85
2025-05-02 13:00:00,30.39,84.02,0.88,55.77
2025-05-02 14:00:00,31.09,66.27,0.47,49.37
2025-05-02 15:00:00,29.73,68.15,0.65,47.97
2025-05-02 16:00:00,43.16,61.28,0.5,50.93
2025-05-02 17:00:00,23.87,61.73,0.66,46.82
2025-05-02 18:00:00,34.78,72.51,0.39,49.59
2025-05-02 19:00:00,25.93,55.71,0.63,48.6
2025-05-02 20:00:00,27.97,41.27,0.86,48.21
2025-05-02 21:00:00,33.16,62.33,0.24,40.49
2025-05-02 22:00:00,36.07,46.23,0.8,47.83
2025-05-02 23:00:00,30.66,51.75,0.76,45.79
2025-05-03 00:00:00,37.68,74.24,0.11,48.61
2025-05-03 01:00:00,36.34,62.38,0.57,45.83
2025-05-03 02:00:00,34.74,62.04,0.55,49.34
2025-05-03 03:00:00,44.12,67.03,0.11,48.86
2025-05-03 04:00:00,33.65,57.27,0.75,48.35
2025-05-03 05:00:00,32.51,76.2,0.14,51.91
2025-05-03 06:00:00,24.68,61.13,0.37,48.36
2025-05-03 07:00:00,36.83,58.34,0.24,47.78
2025-05-03 08:00:00,32.21,49.97,0.03,41.81
2025-05-03 09:00:00,29.09,49.83,0.12,42.02
2025-05-03 10:00:00,29.63,78.58,0.56,49.41
2025-05-03 11:00:00,33.02,61.85,0.63,48.48
2025-05-03 12:00:00,36.43,68.5,0.83,55.27
2025-05-03 13:00:00,30.52,79.26,0.59,51.11
2025-05-03 14:00:00,36.22,55.37,0.61,49.82
2025-05-03 15:00:00,28.77,83.6,0.55,53.51
2025-05-03 16:00:00,21.83,55.55,0.23,37.12
2025-05-03 17:00:00,25.47,54.38,0.55,44.57
2025-05-03 18:00:00,23.81,68.23,0.78,46.64
2025-05-03 19:00:00,31.09,59.32,0.87,48.69
2025-05-03 20:00:00,25.07,73.79,0.96,50.7
2025-05-03 21:00:00,29.78,52.8,0.78,46.9
2025-05-03 22:00:00,32.69,75.0,0.53,50.32
2025-05-03 23:00:00,30.99,58.14,0.99,45.98
2025-05-04 00:00:00,28.39,54.96,0.72,44.29
2025-05-04 01:00:00,25.24,43.6,0.61,37.04
2025-05-04 02:00:00,24.92,51.13,0.81,35.73
2025-05-04 03:00:00,28.7,60.11,0.58,40.37
2025-05-04 04:00:00,34.22,56.71,0.35,48.03
2025-05-04 05:00:00,19.03,39.27,0.77,34.65
2025-05-04 06:00:00,29.64,60.35,0.14,42.31
2025-05-04 07:00:00,16.9,67.75,1.0,44.29
2025-05-04 08:00:00,37.86,57.1,0.41,50.56
2025-05-04 09:00:00,20.91,60.95,0.11,40.31
2025-05-04 10:00:00,22.16,42.3,0.91,42.63
2025-05-04 11:00:00,22.8,58.65,0.33,34.81
2025-05-04 12:00:00,30.84,51.12,0.99,47.42
2025-05-04 13:00:00,29.61,41.7,0.01,39.05
2025-05-04 14:00:00,31.43,48.71,0.89,44.55
2025-05-04 15:00:00,29.42,81.1,0.09,52.76
2025-05-04 16:00:00,27.44,57.14,0.27,42.68
2025-05-04 17:00:00,25.92,73.93,0.55,46.41
2025-05-04 18:00:00,26.03,73.42,0.94,52.54
2025-05-04 19:00:00,29.73,61.78,0.99,43.39
2025-05-04 20:00:00,32.7,70.44,0.65,52.84
2025-05-04 21:00:00,24.5,58.35,0.99,45.86
2025-05-04 22:00:00,26.83,69.28,0.42,47.8
2025-05-04 23:00:00,29.31,53.74,0.49,44.39
2025-05-05 00:00:00,43.2,69.21,0.45,61.31
2025-05-05 01:00:00,37.47,62.42,0.46,48.96
2025-05-05 02:00:00,22.07,72.58,0.07,44.49
2025-05-05 03:00:00,27.92,49.09,0.4,47.89
2025-05-05 04:00:00,27.74,54.24,0.8,41.41
2025-05-05 05:00:00,29.67,51.19,0.29,42.53
2025-05-05 06:00:00,28.32,47.57,0.36,41.16
2025-05-05 07:00:00,37.21,61.98,0.48,50.54
2025-05-05 08:00:00,32.03,67.44,0.7,50.24
2025-05-05 09:00:00,27.91,66.46,0.43,46.36
2025-05-05 10:00:00,29.01,74.19,0.79,47.68
2025-05-05 11:00:00,31.57,71.02,0.25,44.52
2025-05-05 12:00:00,24.23,53.74,0.03,36.1
2025-05-05 13:00:00,31.23,57.48,0.37,45.94
2025-05-05 14:00:00,37.9,76.25,0.12,50.91
2025-05-05 15:00:00,26.11,62.47,0.03,40.58
2025-05-05 16:00:00,24.78,61.5,0.51,37.82
2025-05-05 17:00:00,32.46,77.95,0.67,49.83
2025-05-05 18:00:00,26.52,79.68,0.21,49.47
2025-05-05 19:00:00,30.58,65.81,0.33,46.11
2025-05-05 20:00:00,25.82,57.64,0.64,48.2
2025-05-05 21:00:00,25.84,41.79,0.3,38.03
2025-05-05 22:00:00,28.78,58.74,0.7,51.64
2025-05-05 23:00:00,36.13,74.11,0.88,54.99
2025-05-06 00:00:00,28.6,54.29,0.07,37.33
2025-05-06 01:00:00,22.04,61.41,0.33,42.09
2025-05-06 02:00:00,34.42,57.02,0.02,40.55
2025-05-06 03:00:00,29.34,62.33,1.0,47.01
2025-05-06 04:00:00,31.41,61.69,0.04,44.63
2025-05-06 05:00:00,25.22,58.97,0.37,42.93
2025-05-06 06:00:00,31.85,57.43,0.41,42.54
2025-05-06 07:00:00,29.26,52.9,0.91,46.28
2025-05-06 08:00:00,29.28,45.58,0.2,38.14
2025-05-06 09:00:00,22.06,40.22,0.76,39.15
2025-05-06 10:00:00,24.57,51.02,0.68,35.45
2025-05-06 11:00:00,32.95,58.86,0.67,45.94
2025-05-06 12:00:00,32.3,77.62,0.02,40.96
2025-05-06 13:00:00,34.69,54.23,0.89,50.74
2025-05-06 14:00:00,35.9,60.31,0.94,56.65
2025-05-06 15:00:00,32.26,59.52,0.45,42.16
2025-05-06 16:00:00,28.9,45.05,0.81,36.85
2025-05-06 17:00:00,23.85,53.66,0.87,42.11
2025-05-06 18:00:00,31.6,63.85,0.02,43.01
2025-05-06 19:00:00,30.96,43.37,0.53,39.95
2025-05-06 20:00:00,32.39,48.65,0.42,40.18
2025-05-06 21:00:00,27.91,70.55,0.84,48.74
2025-05-06 22:00:00,19.56,63.67,0.42,41.43
2025-05-06 23:00:00,31.13,48.45,0.14,41.39
2025-05-07 00:00:00,36.06,47.82,0.16,46.16
2025-05-07 01:00:00,39.16,66.7,0.7,53.74
2025-05-07 02:00:00,28.91,57.38,0.62,45.02
2025-05-07 03:00:00,31.96,69.64,0.26,51.53
2025-05-07 04:00:00,27.76,51.2,0.04,38.11
2025-05-07 05:00:00,23.13,70.71,0.39,44.76
2025-05-07 06:00:00,30.47,66.61,0.56,44.13
2025-05-07 07:00:00,33.14,72.06,0.95,54.47
2025-05-07 08:00:00,31.26,72.5,0.22,44.03
2025-05-07 09:00:00,29.99,59.24,0.16,45.16
2025-05-07 10:00:00,34.49,66.54,0.12,54.11
2025-05-07 11:00:00,31.57,71.47,0.2,44.08
2025-05-07 12:00:00,38.78,69.28,0.44,56.13
2025-05-07 13:00:00,26.65,54.51,0.27,41.64
2025-05-07 14:00:00,17.24,57.31,0.08,36.04
2025-05-07 15:00:00,29.67,64.46,0.84,44.51
2025-05-07 16:00:00,27.57,80.57,0.94,54.97
2025-05-07 17:00:00,29.75,61.57,0.32,46.45
2025-05-07 18:00:00,21.2,72.03,0.35,39.95
2025-05-07 19:00:00,30.35,63.45,0.51,46.25
2025-05-07 20:00:00,23.06,62.83,0.54,41.44
2025-05-07 21:00:00,29.27,56.63,0.51,45.02
2025-05-07 22:00:00,22.43,67.27,0.57,45.48
2025-05-07 23:00:00,33.82,67.57,0.28,44.69
2025-05-08 00:00:00,27.75,56.26,0.59,41.63
2025-05-08 01:00:00,28.51,53.68,0.15,38.09
2025-05-08 02:00:00,36.69,63.39,0.43,46.86
2025-05-08 03:00:00,23.91,62.91,0.29,43.49
2025-05-08 04:00:00,30.75,61.71,0.1,44.72
2025-05-08 05:00:00,32.12,56.99,0.68,48.53
2025-05-08 06:00:00,34.18,69.56,0.47,49.99
2025-05-08 07:00:00,37.14,82.84,0.27,58.71
2025-05-08 08:00:00,38.82,71.94,0.64,54.78
2025-05-08 09:00:00,31.07,57.41,0.47,44.74
2025-05-08 10:00:00,23.03,63.89,0.35,42.48
2025-05-08 11:00:00,21.65,72.81,0.65,43.71
2025-05-08 12:00:00,29.4,47.17,0.55,39.56
2025-05-08 13:00:00,22.84,59.16,0.41,42.71
2025-05-08 14:00:00,25.59,65.08,0.26,44.07
2025-05-08 15:00:00,40.88,60.31,0.51,56.56
2025-05-08 16:00:00,33.61,54.25,0.74,51.44
2025-05-08 17:00:00,25.57,61.88,0.1,38.49
2025-05-08 18:00:00,27.41,64.03,0.21,43.39
2025-05-08 19:00:00,35.5,62.78,0.57,52.51
2025-05-08 20:00:00,25.81,47.64,0.01,40.22
2025-05-08 21:00:00,30.54,60.99,0.85,49.94
2025-05-08 22:00:00,34.49,59.51,0.35,48.17
2025-05-08 23:00:00,28.25,73.86,0.17,45.92
2025-05-09 00:00:00,36.49,52.87,0.26,47.75
2025-05-09 01:00:00,20.82,46.58,0.57,38.43
2025-05-09 02:00:00,26.33,40.34,0.23,37.48
2025-05-09 03:00:00,32.3,55.35,0.74,50.84
2025-05-09 04:00:00,33.24,48.53,0.1,40.14
2025-05-09 05:00:00,32.22,73.04,0.4,53.07
2025-05-09 06:00:00,24.74,54.35,0.03,30.3
2025-05-09 07:00:00,30.4,60.1,0.54,47.29
2025-05-09 08:00:00,27.56,66.62,0.04,41.4
2025-05-09 09:00:00,26.3,47.38,0.46,39.01
2025-05-09 10:00:00,34.45,64.68,0.97,50.87
2025-05-09 11:00:00,22.95,48.91,0.28,42.35
2025-05-09 12:00:00,34.04,60.92,0.77,48.03
2025-05-09 13:00:00,31.78,56.53,0.2,45.05
2025-05-09 14:00:00,30.08,61.33,0.24,46.96
2025-05-09 15:00:00,23.85,55.96,0.91,40.53
2025-05-09 16:00:00,30.02,65.22,0.83,48.66
2025-05-09 17:00:00,31.89,66.31,0.43,49.56
2025-05-09 18:00:00,28.9,71.54,0.57,48.74
2025-05-09 19:00:00,35.66,72.88,0.36,55.89
2025-05-09 20:00:00,44.35,80.91,0.95,60.39
2025-05-09 21:00:00,31.05,84.33,0.45,53.83
2025-05-09 22:00:00,33.08,61.16,0.37,48.94
2025-05-09 23:00:00,39.93,61.38,0.8,52.35
2025-05-10 00:00:00,22.24,44.91,0.39,37.49
2025-05-10 01:00:00,32.45,37.01,0.37,39.37
2025-05-10 02:00:00,30.22,47.33,0.12,39.35
2025-05-10 03:00:00,30.82,57.17,0.39,40.9
2025-05-10 04:00:00,27.24,63.59,0.64,43.96
2025-05-10 05:00:00,26.74,55.54,0.51,40.52
2025-05-10 06:00:00,28.39,63.2,0.35,45.87
2025-05-10 07:00:00,34.16,64.54,0.88,57.1
2025-05-10 08:00:00,27.52,50.55,0.2,42.75
2025-05-10 09:00:00,33.77,72.96,0.87,54.18
2025-05-10 10:00:00,13.91,53.21,0.43,39.82
2025-05-10 11:00:00,27.72,62.41,0.42,41.95
2025-05-10 12:00:00,36.98,71.41,0.78,51.91
2025-05-10 13:00:00,28.84,53.53,0.2,39.9
2025-05-10 14:00:00,31.88,71.5,0.56,51.14
2025-05-10 15:00:00,28.2,73.68,0.8,47.53
2025-05-10 16:00:00,34.31,62.84,0.49,52.49
2025-05-10 17:00:00,25.94,52.59,0.74,40.12
2025-05-10 18:00:00,30.5,59.48,0.62,41.73
2025-05-10 19:00:00,31.67,67.78,0.37,49.43
2025-05-10 20:00:00,33.09,63.12,0.3,45.61
2025-05-10 21:00:00,27.63,53.65,0.18,41.3
2025-05-10 22:00:00,21.57,71.5,0.36,48.59
2025-05-10 23:00:00,30.62,48.15,0.46,45.78
2025-05-11 00:00:00,30.62,60.19,0.04,47.21
2025-05-11 01:00:00,24.31,73.21,0.52,52.43
2025-05-11 02:00:00,29.79,56.21,0.87,45.54
2025-05-11 03:00:00,37.16,70.26,0.32,50.33
2025-05-11 04:00:00,29.35,64.32,0.6,48.62
2025-05-11 05:00:00,26.62,49.16,0.21,42.21
2025-05-11 06:00:00,34.97,53.96,0.62,46.25
2025-05-11 07:00:00,26.65,72.69,0.48,48.24
2025-05-11 08:00:00,41.15,60.53,0.19,45.38
2025-05-11 09:00:00,33.47,66.37,0.91,47.92
2025-05-11 10:00:00,38.61,68.72,0.75,51.23
2025-05-11 11:00:00,25.08,61.39,0.85,46.8
2025-05-11 12:00:00,25.18,48.71,0.42,35.6
2025-05-11 13:00:00,25.22,64.61,0.03,44.84
2025-05-11 14:00:00,32.7,73.99,0.12,45.65
2025-05-11 15:00:00,36.23,63.12,0.08,49.28
2025-05-11 16:00:00,23.51,40.19,0.23,35.12
2025-05-11 17:00:00,35.73,55.95,0.96,53.12
2025-05-11 18:00:00,34.29,52.89,0.17,46.44
2025-05-11 19:00:00,28.87,67.67,0.08,42.5
2025-05-11 20:00:00,34.9,54.76,0.31,44.12
2025-05-11 21:00:00,31.47,50.66,0.56,41.87
2025-05-11 22:00:00,19.05,64.37,0.07,39.73
2025-05-11 23:00:00,23.66,56.24,0.66,45.75
2025-05-12 00:00:00,30.54,52.91,0.65,39.12
