timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,28.27,66.02,0.45,50.0
2025-05-01 01:00:00,31.9,42.25,0.66,44.0
2025-05-01 02:00:00,27.83,55.03,0.33,39.03
2025-05-01 03:00:00,29.51,46.0,0.55,39.15
2025-05-01 04:00:00,26.95,49.57,0.83,44.46
2025-05-01 05:00:00,34.42,46.1,0.07,43.04
2025-05-01 06:00:00,32.04,58.84,0.9,45.0
2025-05-01 07:00:00,32.07,48.65,0.49,40.26
2025-05-01 08:00:00,32.59,69.26,0.78,48.92
2025-05-01 09:00:00,28.89,57.74,0.84,40.06
2025-05-01 10:00:00,27.64,67.7,0.42,45.75
2025-05-01 11:00:00,36.21,71.21,0.33,44.98
2025-05-01 12:00:00,31.74,57.97,0.25,38.4
2025-05-01 13:00:00,32.92,51.65,0.54,45.29
2025-05-01 14:00:00,23.27,57.02,0.83,44.82
2025-05-01 15:00:00,27.17,52.27,0.01,39.95
2025-05-01 16:00:00,36.84,64.89,0.15,42.68
2025-05-01 17:00:00,32.41,43.48,0.44,47.16
2025-05-01 18:00:00,33.47,57.68,0.86,49.7
2025-05-01 19:00:00,24.96,58.33,0.56,45.4
2025-05-01 20:00:00,26.76,52.88,0.98,49.24
2025-05-01 21:00:00,25.97,67.32,0.24,42.26
2025-05-01 22:00:00,31.72,82.3,0.79,54.11
2025-05-01 23:00:00,32.32,68.17,0.92,48.71
2025-05-02 00:00:00,25.1,37.6,0.46,36.52
2025-05-02 01:00:00,30.85,62.84,0.87,49.3
2025-05-02 02:00:00,26.13,59.78,0.33,44.51
2025-05-02 03:00:00,40.31,56.59,0.91,53.52
2025-05-02 04:00:00,30.11,51.9,0.37,41.61
2025-05-02 05:00:00,27.75,75.21,0.05,43.6
2025-05-02 06:00:00,28.59,85.11,0.24,52.74
2025-05-02 07:00:00,31.58,50.57,0.18,46.52
2025-05-02 08:00:00,28.23,58.7,0.52,46.89
2025-05-02 09:00:00,32.85,62.14,0.17,49.56
2025-05-02 10:00:00,30.89,57.0,0.65,48.69
2025-05-02 11:00:00,34.11,53.67,0.67,47.61
2025-05-02 12:00:00,34.77,71.11,0.32,50.28
