timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,27.32,55.91,0.8,38.88
2025-05-01 01:00:00,30.29,61.97,0.37,46.17
2025-05-01 02:00:00,28.78,51.92,0.35,35.89
2025-05-01 03:00:00,32.75,74.06,0.66,40.23
2025-05-01 04:00:00,31.97,77.89,0.05,54.86
2025-05-01 05:00:00,33.96,58.15,0.47,47.54
2025-05-01 06:00:00,26.31,80.69,0.54,50.79
2025-05-01 07:00:00,27.33,49.19,0.86,42.87
2025-05-01 08:00:00,22.72,63.38,0.74,47.67
2025-05-01 09:00:00,28.0,49.14,0.11,43.46
2025-05-01 10:00:00,27.34,67.05,0.0,40.2
2025-05-01 11:00:00,28.49,65.13,0.42,45.7
2025-05-01 12:00:00,34.69,58.58,0.02,38.86
2025-05-01 13:00:00,31.41,78.61,0.7,52.17
2025-05-01 14:00:00,29.2,60.64,0.39,49.28
2025-05-01 15:00:00,26.27,59.4,0.87,46.64
2025-05-01 16:00:00,32.07,40.15,0.97,40.25
2025-05-01 17:00:00,29.09,64.21,0.18,45.7
2025-05-01 18:00:00,30.49,48.77,0.54,42.32
2025-05-01 19:00:00,26.79,74.26,0.92,51.74
2025-05-01 20:00:00,31.46,68.47,0.44,46.81
2025-05-01 21:00:00,32.47,58.87,0.01,41.88
2025-05-01 22:00:00,24.79,50.37,0.33,46.03
2025-05-01 23:00:00,32.04,65.9,0.25,49.72
2025-05-02 00:00:00,32.14,59.22,0.15,45.72
2025-05-02 01:00:00,42.37,52.06,0.43,52.17
2025-05-02 02:00:00,27.8,68.22,0.89,50.81
2025-05-02 03:00:00,32.83,43.38,0.66,42.16
2025-05-02 04:00:00,31.91,73.49,0.74,49.47
2025-05-02 05:00:00,33.3,57.1,0.62,49.12
2025-05-02 06:00:00,27.91,60.67,0.49,48.13
2025-05-02 07:00:00,27.17,61.16,0.97,52.51
2025-05-02 08:00:00,25.98,60.65,0.33,47.51
2025-05-02 09:00:00,28.09,52.28,0.01,42.24
2025-05-02 10:00:00,31.3,56.06,0.76,51.45
2025-05-02 11:00:00,29.32,56.94,0.54,47.85
2025-05-02 12:00:00,30.11,42.17,0.91,43.09
2025-05-02 13:00:00,30.55,49.17,0.83,43.23
2025-05-02 14:00:00,29.14,57.75,0.68,47.06
2025-05-02 15:00:00,32.45,67.19,0.28,50.09
2025-05-02 16:00:00,33.57,55.05,0.09,44.57
2025-05-02 17:00:00,30.48,39.81,0.48,38.19
2025-05-02 18:00:00,38.17,79.68,0.92,56.07
2025-05-02 19:00:00,28.81,64.4,0.82,44.65
2025-05-02 20:00:00,35.57,43.39,0.94,40.51
2025-05-02 21:00:00,38.95,63.36,0.14,42.61
2025-05-02 22:00:00,31.07,59.32,0.45,45.91
2025-05-02 23:00:00,31.7,69.89,0.68,45.41
2025-05-03 00:00:00,26.48,47.0,0.98,44.73
2025-05-03 01:00:00,35.41,52.76,0.74,48.26
2025-05-03 02:00:00,28.11,48.36,0.66,38.3
2025-05-03 03:00:00,33.1,56.26,0.35,48.99
2025-05-03 04:00:00,37.82,58.26,0.13,46.11
2025-05-03 05:00:00,34.46,46.31,0.89,42.49
2025-05-03 06:00:00,33.88,62.39,0.89,50.79
2025-05-03 07:00:00,28.39,62.26,0.11,43.03
2025-05-03 08:00:00,28.0,65.75,0.04,44.19
2025-05-03 09:00:00,33.48,85.54,0.25,57.69
2025-05-03 10:00:00,28.6,57.85,0.3,45.77
2025-05-03 11:00:00,32.68,65.7,0.9,51.78
2025-05-03 12:00:00,30.54,49.54,0.5,42.82
2025-05-03 13:00:00,36.87,60.76,0.24,49.22
2025-05-03 14:00:00,43.3,73.12,0.66,54.85
2025-05-03 15:00:00,28.17,46.38,0.82,47.16
2025-05-03 16:00:00,32.56,68.6,0.06,43.99
2025-05-03 17:00:00,36.05,49.52,0.62,48.98
2025-05-03 18:00:00,40.89,52.51,0.85,46.65
2025-05-03 19:00:00,34.93,68.37,0.88,53.54
2025-05-03 20:00:00,32.3,67.67,0.12,51.42
2025-05-03 21:00:00,29.07,63.19,0.19,49.91
2025-05-03 22:00:00,30.13,58.24,0.37,45.68
2025-05-03 23:00:00,34.93,46.01,0.34,44.87
2025-05-04 00:00:00,36.79,57.42,0.82,49.37
2025-05-04 01:00:00,37.68,55.18,0.33,44.08
2025-05-04 02:00:00,20.6,66.61,0.48,40.61
2025-05-04 03:00:00,28.66,64.04,0.29,47.19
2025-05-04 04:00:00,32.97,57.25,0.31,47.26
2025-05-04 05:00:00,35.08,64.32,0.72,48.65
2025-05-04 06:00:00,24.43,60.97,0.49,41.05
2025-05-04 07:00:00,27.67,53.64,0.15,41.92
2025-05-04 08:00:00,29.64,43.01,0.78,40.13
2025-05-04 09:00:00,36.93,44.97,0.33,43.32
2025-05-04 10:00:00,32.35,58.67,0.48,47.04
2025-05-04 11:00:00,25.69,53.95,0.43,43.13
2025-05-04 12:00:00,33.73,72.86,0.6,50.36
2025-05-04 13:00:00,22.26,61.09,0.36,44.56
2025-05-04 14:00:00,31.42,64.92,0.76,49.68
2025-05-04 15:00:00,29.88,46.94,0.87,44.09
2025-05-04 16:00:00,27.37,58.17,0.21,43.53
2025-05-04 17:00:00,32.35,66.59,0.37,51.46
2025-05-04 18:00:00,36.48,48.71,0.43,46.3
2025-05-04 19:00:00,33.94,61.34,0.63,47.73
2025-05-04 20:00:00,32.97,51.93,0.58,45.46
2025-05-04 21:00:00,21.49,50.82,0.49,35.77
2025-05-04 22:00:00,25.28,68.74,0.54,46.43
2025-05-04 23:00:00,41.07,56.08,0.15,46.84
2025-05-05 00:00:00,36.91,57.74,0.9,48.53
2025-05-05 01:00:00,21.72,52.04,0.21,37.52
2025-05-05 02:00:00,25.36,66.16,0.43,48.5
2025-05-05 03:00:00,26.23,49.07,0.17,36.81
2025-05-05 04:00:00,28.9,56.45,0.86,45.52
2025-05-05 05:00:00,24.36,59.26,0.9,51.38
2025-05-05 06:00:00,27.81,51.13,0.06,39.8
2025-05-05 07:00:00,33.89,61.75,0.62,47.42
2025-05-05 08:00:00,34.04,64.81,0.62,53.57
2025-05-05 09:00:00,32.87,63.28,0.19,47.97
2025-05-05 10:00:00,20.7,59.4,0.86,38.8
2025-05-05 11:00:00,30.5,74.3,0.41,57.33
2025-05-05 12:00:00,31.15,69.13,0.75,47.16
2025-05-05 13:00:00,30.53,55.47,0.68,41.61
2025-05-05 14:00:00,31.48,53.34,0.36,44.03
2025-05-05 15:00:00,28.76,56.59,0.95,49.31
2025-05-05 16:00:00,25.26,54.52,0.58,44.23
2025-05-05 17:00:00,27.2,59.83,0.88,46.28
2025-05-05 18:00:00,33.98,73.78,0.8,49.7
2025-05-05 19:00:00,31.8,62.61,0.81,45.08
2025-05-05 20:00:00,35.54,58.24,0.76,49.64
