timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,23.73,62.21,0.8,42.33
2025-05-01 01:00:00,33.92,60.69,0.96,47.49
2025-05-01 02:00:00,26.09,56.89,0.08,42.13
2025-05-01 03:00:00,33.81,61.85,0.07,47.22
2025-05-01 04:00:00,21.89,60.07,0.72,40.4
2025-05-01 05:00:00,29.12,57.13,0.69,45.32
2025-05-01 06:00:00,32.08,63.11,0.39,48.87
2025-05-01 07:00:00,23.14,61.68,0.75,48.03
2025-05-01 08:00:00,29.13,56.63,0.72,44.83
2025-05-01 09:00:00,29.62,67.02,0.13,47.34
2025-05-01 10:00:00,29.48,52.68,0.19,44.12
2025-05-01 11:00:00,29.08,68.81,0.12,42.0
2025-05-01 12:00:00,32.7,52.91,0.07,46.34
2025-05-01 13:00:00,25.68,68.13,0.99,53.32
2025-05-01 14:00:00,26.83,70.52,0.32,48.46
2025-05-01 15:00:00,23.63,61.24,0.71,46.04
2025-05-01 16:00:00,26.86,66.82,0.54,45.82
2025-05-01 17:00:00,20.71,56.22,0.5,42.16
2025-05-01 18:00:00,42.27,66.88,0.05,50.14
2025-05-01 19:00:00,29.74,77.76,0.74,52.39
2025-05-01 20:00:00,32.9,66.34,0.56,45.34
2025-05-01 21:00:00,20.76,71.43,0.2,37.84
2025-05-01 22:00:00,22.05,53.07,0.96,41.53
2025-05-01 23:00:00,28.53,56.66,0.19,42.85
2025-05-02 00:00:00,24.72,70.69,0.62,48.15
2025-05-02 01:00:00,34.6,56.68,0.96,42.78
2025-05-02 02:00:00,30.43,71.2,0.77,57.14
2025-05-02 03:00:00,27.72,69.33,0.3,54.16
2025-05-02 04:00:00,25.99,50.25,0.6,44.88
2025-05-02 05:00:00,30.15,72.94,0.16,49.45
2025-05-02 06:00:00,23.97,58.55,0.26,41.6
2025-05-02 07:00:00,21.55,67.66,0.51,44.98
2025-05-02 08:00:00,31.06,50.66,0.94,47.74
2025-05-02 09:00:00,39.64,74.83,0.3,57.87
2025-05-02 10:00:00,24.78,63.53,0.42,47.89
2025-05-02 11:00:00,26.13,75.17,0.66,48.91
2025-05-02 12:00:00,35.83,71.43,0.55,52.66
2025-05-02 13:00:00,28.76,61.59,0.98,52.29
2025-05-02 14:00:00,33.12,72.52,0.68,48.11
2025-05-02 15:00:00,38.97,58.16,0.83,51.38
2025-05-02 16:00:00,32.93,73.89,0.16,45.32
2025-05-02 17:00:00,34.32,47.31,0.44,46.55
2025-05-02 18:00:00,28.4,68.05,0.47,46.77
