timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,26.94,55.54,0.87,49.15
2025-05-01 01:00:00,22.83,48.64,0.37,32.42
2025-05-01 02:00:00,33.61,58.48,0.63,51.87
2025-05-01 03:00:00,35.83,67.11,0.14,53.95
2025-05-01 04:00:00,32.71,58.2,0.72,39.58
2025-05-01 05:00:00,29.52,62.63,0.9,51.43
2025-05-01 06:00:00,31.17,57.91,0.58,48.05
2025-05-01 07:00:00,24.09,59.9,0.93,40.77
2025-05-01 08:00:00,24.85,64.28,0.8,47.73
2025-05-01 09:00:00,24.4,74.38,0.9,50.3
2025-05-01 10:00:00,33.55,55.51,0.51,45.48
2025-05-01 11:00:00,26.57,41.37,0.33,40.21
2025-05-01 12:00:00,30.62,53.38,0.78,45.63
2025-05-01 13:00:00,26.64,60.08,0.98,40.96
2025-05-01 14:00:00,31.36,75.78,0.38,49.73
2025-05-01 15:00:00,27.11,71.49,0.95,46.52
2025-05-01 16:00:00,25.01,77.1,0.92,53.14
2025-05-01 17:00:00,28.06,47.62,0.23,36.55
2025-05-01 18:00:00,37.33,49.74,0.94,44.16
2025-05-01 19:00:00,32.04,58.99,0.49,51.43
2025-05-01 20:00:00,32.89,58.75,0.08,41.77
2025-05-01 21:00:00,29.79,75.59,0.68,51.28
2025-05-01 22:00:00,33.9,52.08,0.64,42.09
2025-05-01 23:00:00,23.02,57.77,0.07,42.85
2025-05-02 00:00:00,33.74,70.25,0.91,57.43
2025-05-02 01:00:00,21.12,55.48,0.25,37.26
2025-05-02 02:00:00,19.75,63.95,0.11,36.18
2025-05-02 03:00:00,32.7,57.65,0.41,46.03
2025-05-02 04:00:00,30.92,56.1,0.52,40.39
2025-05-02 05:00:00,35.54,46.41,0.32,42.0
2025-05-02 06:00:00,31.27,61.98,0.07,44.71
2025-05-02 07:00:00,29.75,59.96,0.59,40.14
2025-05-02 08:00:00,26.27,72.64,0.07,45.54
2025-05-02 09:00:00,28.98,59.53,0.56,46.62
2025-05-02 10:00:00,34.03,56.61,0.22,47.64
2025-05-02 11:00:00,28.13,39.02,0.71,37.96
2025-05-02 12:00:00,28.53,59.1,0.21,42.23
2025-05-02 13:00:00,34.66,84.0,0.56,62.12
2025-05-02 14:00:00,24.22,62.87,0.12,43.75
2025-05-02 15:00:00,33.09,53.57,0.28,43.76
2025-05-02 16:00:00,37.06,68.13,0.55,52.25
2025-05-02 17:00:00,31.12,62.05,0.21,39.36
2025-05-02 18:00:00,31.08,40.41,0.21,40.4
2025-05-02 19:00:00,33.21,81.86,0.63,54.21
2025-05-02 20:00:00,33.72,53.79,0.36,47.08
2025-05-02 21:00:00,31.54,53.67,0.25,45.49
2025-05-02 22:00:00,37.23,51.2,0.96,49.52
2025-05-02 23:00:00,35.76,81.63,0.34,52.33
2025-05-03 00:00:00,26.01,55.26,0.75,41.89
2025-05-03 01:00:00,28.63,61.67,0.63,48.78
2025-05-03 02:00:00,26.71,39.18,0.36,35.72
2025-05-03 03:00:00,31.14,38.64,0.78,45.16
2025-05-03 04:00:00,33.36,49.03,0.57,52.44
2025-05-03 05:00:00,26.48,63.42,0.98,45.59
2025-05-03 06:00:00,20.61,65.65,0.99,43.68
2025-05-03 07:00:00,25.87,60.93,0.47,40.56
2025-05-03 08:00:00,36.02,59.44,0.62,51.48
2025-05-03 09:00:00,28.24,53.65,0.53,46.39
2025-05-03 10:00:00,29.12,76.63,0.15,45.24
2025-05-03 11:00:00,31.46,73.54,0.83,55.15
2025-05-03 12:00:00,37.69,72.85,0.55,54.65
2025-05-03 13:00:00,29.74,36.41,0.19,40.69
2025-05-03 14:00:00,32.88,61.69,0.49,49.15
2025-05-03 15:00:00,18.89,56.11,0.69,43.31
2025-05-03 16:00:00,34.56,59.09,0.62,43.5
2025-05-03 17:00:00,32.63,64.19,0.41,53.38
2025-05-03 18:00:00,28.54,72.06,0.87,51.18
2025-05-03 19:00:00,24.82,57.94,0.24,37.25
2025-05-03 20:00:00,36.97,71.22,0.19,52.86
2025-05-03 21:00:00,30.28,60.6,0.34,43.39
2025-05-03 22:00:00,26.54,60.16,0.97,49.09
2025-05-03 23:00:00,21.83,47.33,0.37,34.73
2025-05-04 00:00:00,25.78,64.19,0.74,43.93
2025-05-04 01:00:00,22.22,66.49,0.0,39.92
2025-05-04 02:00:00,25.4,57.15,0.46,40.65
2025-05-04 03:00:00,30.4,54.22,0.9,41.61
2025-05-04 04:00:00,36.36,53.1,0.62,45.72
2025-05-04 05:00:00,32.79,70.52,0.91,53.25
2025-05-04 06:00:00,27.48,77.87,0.85,50.54
2025-05-04 07:00:00,28.53,74.68,0.34,50.63
2025-05-04 08:00:00,26.47,70.03,0.76,48.55
2025-05-04 09:00:00,35.65,72.16,0.41,49.66
2025-05-04 10:00:00,27.54,66.43,0.8,47.49
2025-05-04 11:00:00,25.07,66.9,0.22,41.86
2025-05-04 12:00:00,26.87,58.51,0.64,41.33
2025-05-04 13:00:00,23.73,63.23,0.1,43.19
2025-05-04 14:00:00,24.98,52.82,0.72,42.56
2025-05-04 15:00:00,27.55,71.15,0.72,52.26
2025-05-04 16:00:00,26.46,64.31,0.62,52.67
2025-05-04 17:00:00,29.88,40.53,0.46,40.03
2025-05-04 18:00:00,33.43,62.41,0.23,40.11
2025-05-04 19:00:00,32.89,60.07,0.75,52.53
2025-05-04 20:00:00,30.06,73.4,0.43,46.35
2025-05-04 21:00:00,32.98,51.58,0.52,49.5
2025-05-04 22:00:00,30.73,58.77,0.38,42.94
2025-05-04 23:00:00,33.0,54.83,0.01,47.9
2025-05-05 00:00:00,36.22,54.0,0.46,49.22
2025-05-05 01:00:00,33.83,53.0,0.81,45.9
2025-05-05 02:00:00,31.49,73.31,0.23,49.48
2025-05-05 03:00:00,25.0,53.23,0.21,40.37
2025-05-05 04:00:00,37.98,78.95,0.75,59.47
2025-05-05 05:00:00,25.15,57.34,0.03,39.98
2025-05-05 06:00:00,29.15,61.74,0.88,45.2
2025-05-05 07:00:00,32.4,64.37,0.01,47.63
2025-05-05 08:00:00,19.31,49.45,0.41,34.65
2025-05-05 09:00:00,40.16,60.53,0.59,52.53
2025-05-05 10:00:00,34.61,60.51,0.43,52.37
2025-05-05 11:00:00,22.14,61.03,0.0,36.63
2025-05-05 12:00:00,36.8,63.4,0.78,52.95
2025-05-05 13:00:00,32.38,47.79,0.53,41.5
2025-05-05 14:00:00,33.02,60.49,0.72,46.55
2025-05-05 15:00:00,29.96,59.39,0.22,44.68
2025-05-05 16:00:00,31.99,72.53,0.53,52.48
2025-05-05 17:00:00,31.28,41.89,0.59,42.09
2025-05-05 18:00:00,31.23,50.0,0.03,36.21
2025-05-05 19:00:00,31.34,38.76,0.78,39.92
2025-05-05 20:00:00,23.96,44.42,0.35,35.74
2025-05-05 21:00:00,26.84,70.74,0.99,46.68
2025-05-05 22:00:00,29.28,58.53,0.11,43.87
2025-05-05 23:00:00,31.08,67.69,0.35,47.08
2025-05-06 00:00:00,30.09,65.45,0.82,44.07
2025-05-06 01:00:00,31.64,56.72,0.69,43.5
2025-05-06 02:00:00,27.55,57.71,0.12,44.77
2025-05-06 03:00:00,34.35,67.85,0.5,50.58
2025-05-06 04:00:00,31.8,72.55,0.41,50.79
2025-05-06 05:00:00,26.23,57.98,0.87,45.42
2025-05-06 06:00:00,28.76,90.45,0.87,54.53
2025-05-06 07:00:00,25.15,53.49,0.57,39.02
2025-05-06 08:00:00,26.3,58.87,0.85,48.06
2025-05-06 09:00:00,34.28,78.51,0.43,51.49
2025-05-06 10:00:00,25.57,64.83,0.77,50.25
2025-05-06 11:00:00,36.2,59.33,0.88,53.2
2025-05-06 12:00:00,31.66,38.92,0.86,42.7
2025-05-06 13:00:00,31.7,48.03,0.29,35.9
2025-05-06 14:00:00,30.13,64.92,0.31,41.66
2025-05-06 15:00:00,28.61,65.66,0.28,49.37
2025-05-06 16:00:00,28.01,73.4,0.36,51.88
2025-05-06 17:00:00,18.72,57.44,0.57,42.34
2025-05-06 18:00:00,23.67,68.21,0.24,48.24
2025-05-06 19:00:00,26.07,53.36,0.51,42.1
2025-05-06 20:00:00,31.53,37.59,0.35,42.82
2025-05-06 21:00:00,31.4,58.52,0.9,53.19
2025-05-06 22:00:00,37.37,69.24,0.03,48.49
2025-05-06 23:00:00,32.47,74.49,0.74,50.58
2025-05-07 00:00:00,32.37,70.33,0.56,47.0
2025-05-07 01:00:00,28.77,47.69,0.41,42.27
2025-05-07 02:00:00,22.99,75.68,0.13,47.58
2025-05-07 03:00:00,36.65,73.5,0.96,59.38
2025-05-07 04:00:00,21.82,78.29,0.81,51.58
2025-05-07 05:00:00,32.13,77.95,0.33,54.2
2025-05-07 06:00:00,32.79,62.7,0.05,39.86
2025-05-07 07:00:00,22.4,66.65,0.69,42.9
2025-05-07 08:00:00,32.01,65.71,0.65,44.23
2025-05-07 09:00:00,30.6,59.83,0.31,46.28
2025-05-07 10:00:00,22.5,39.56,0.73,30.56
2025-05-07 11:00:00,24.85,57.54,0.39,40.02
2025-05-07 12:00:00,29.14,50.71,0.48,35.41
2025-05-07 13:00:00,26.93,50.59,0.58,41.69
2025-05-07 14:00:00,27.55,69.71,0.9,46.03
2025-05-07 15:00:00,42.66,59.38,0.95,56.72
2025-05-07 16:00:00,26.54,52.58,0.63,43.13
2025-05-07 17:00:00,33.88,52.53,0.15,39.18
2025-05-07 18:00:00,36.8,64.18,0.56,52.05
2025-05-07 19:00:00,31.77,59.9,0.29,47.54
2025-05-07 20:00:00,36.83,86.17,0.27,63.39
2025-05-07 21:00:00,30.16,70.82,0.93,48.42
2025-05-07 22:00:00,34.2,65.21,0.77,51.24
2025-05-07 23:00:00,31.94,67.01,0.48,48.77
2025-05-08 00:00:00,25.22,59.92,0.45,39.95
2025-05-08 01:00:00,33.81,48.76,0.53,47.38
2025-05-08 02:00:00,32.98,63.74,0.93,53.64
2025-05-08 03:00:00,33.06,50.24,0.63,44.28
2025-05-08 04:00:00,29.1,57.46,0.15,47.44
2025-05-08 05:00:00,23.54,67.98,0.46,45.73
2025-05-08 06:00:00,31.3,71.04,0.51,45.66
2025-05-08 07:00:00,38.29,56.25,0.91,51.26
2025-05-08 08:00:00,27.73,48.78,0.55,44.77
2025-05-08 09:00:00,23.47,51.58,0.06,41.03
2025-05-08 10:00:00,34.66,65.38,0.55,47.64
2025-05-08 11:00:00,25.27,65.24,0.74,47.43
2025-05-08 12:00:00,36.12,59.95,0.91,46.62
2025-05-08 13:00:00,29.85,55.79,0.47,44.04
2025-05-08 14:00:00,31.03,42.87,0.39,43.11
2025-05-08 15:00:00,28.69,49.72,0.46,38.98
2025-05-08 16:00:00,24.52,42.96,0.62,36.09
2025-05-08 17:00:00,24.3,74.28,0.78,47.65
2025-05-08 18:00:00,35.54,53.43,0.16,45.55
2025-05-08 19:00:00,32.99,48.95,0.47,44.84
2025-05-08 20:00:00,28.34,66.86,0.55,49.84
2025-05-08 21:00:00,22.9,57.97,0.66,38.96
2025-05-08 22:00:00,31.44,56.18,0.02,45.02
2025-05-08 23:00:00,34.39,41.11,0.1,44.03
2025-05-09 00:00:00,35.37,62.86,0.32,48.88
2025-05-09 01:00:00,23.47,64.12,0.9,44.77
2025-05-09 02:00:00,26.75,54.39,0.56,40.78
2025-05-09 03:00:00,28.99,59.79,0.9,49.98
2025-05-09 04:00:00,22.68,33.99,0.55,29.92
2025-05-09 05:00:00,22.21,50.82,0.98,43.1
2025-05-09 06:00:00,38.46,66.78,0.21,53.81
2025-05-09 07:00:00,32.08,52.25,0.43,45.32
2025-05-09 08:00:00,22.16,39.0,0.14,32.45
2025-05-09 09:00:00,28.25,56.64,0.21,44.95
2025-05-09 10:00:00,30.97,60.66,0.38,46.97
2025-05-09 11:00:00,32.1,55.93,0.08,42.48
2025-05-09 12:00:00,32.79,47.38,0.57,40.16
2025-05-09 13:00:00,28.82,52.02,0.02,46.26
2025-05-09 14:00:00,29.91,69.38,0.3,44.28
2025-05-09 15:00:00,27.48,58.75,0.66,48.21
2025-05-09 16:00:00,35.2,40.9,0.03,39.65
2025-05-09 17:00:00,31.35,60.18,0.7,44.2
2025-05-09 18:00:00,29.31,48.96,0.17,39.56
2025-05-09 19:00:00,23.89,56.47,0.68,47.69
2025-05-09 20:00:00,27.37,49.23,0.65,41.91
2025-05-09 21:00:00,23.65,60.6,0.34,41.84
2025-05-09 22:00:00,29.37,60.24,0.25,47.78
2025-05-09 23:00:00,28.89,64.28,0.96,44.11
2025-05-10 00:00:00,30.34,68.98,0.45,49.71
2025-05-10 01:00:00,33.62,62.59,0.14,48.41
2025-05-10 02:00:00,25.65,70.55,0.13,44.62
2025-05-10 03:00:00,28.93,61.41,0.66,51.48
2025-05-10 04:00:00,26.03,45.93,0.97,45.27
2025-05-10 05:00:00,32.65,79.66,0.45,56.72
2025-05-10 06:00:00,27.31,53.21,0.16,44.08
2025-05-10 07:00:00,33.47,66.63,0.98,48.11
2025-05-10 08:00:00,28.68,61.13,0.35,46.02
2025-05-10 09:00:00,29.88,51.63,0.02,41.9
