timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,27.41,70.05,0.45,46.0
2025-05-01 01:00:00,23.06,67.52,0.8,45.63
2025-05-01 02:00:00,40.13,59.71,0.21,42.27
2025-05-01 03:00:00,25.15,79.18,1.0,51.12
2025-05-01 04:00:00,30.81,61.22,0.23,49.01
2025-05-01 05:00:00,27.82,66.15,0.5,47.79
2025-05-01 06:00:00,28.46,73.37,0.69,43.1
2025-05-01 07:00:00,28.65,67.35,0.22,50.76
2025-05-01 08:00:00,29.44,47.95,0.91,34.65
2025-05-01 09:00:00,24.43,62.58,0.69,48.83
2025-05-01 10:00:00,24.34,73.5,0.68,45.69
2025-05-01 11:00:00,30.28,51.22,0.15,35.74
2025-05-01 12:00:00,23.15,53.94,0.14,36.18
2025-05-01 13:00:00,29.4,62.84,0.21,46.43
2025-05-01 14:00:00,26.08,64.63,0.5,44.38
2025-05-01 15:00:00,20.35,57.23,0.89,40.85
2025-05-01 16:00:00,32.95,40.96,0.29,41.34
2025-05-01 17:00:00,33.23,47.4,0.61,42.81
2025-05-01 18:00:00,20.48,60.98,0.97,40.6
2025-05-01 19:00:00,25.54,55.99,0.71,38.81
2025-05-01 20:00:00,28.4,49.83,0.95,39.87
2025-05-01 21:00:00,36.74,56.21,0.92,52.09
2025-05-01 22:00:00,36.88,62.54,0.42,48.29
2025-05-01 23:00:00,26.68,57.23,0.08,43.24
2025-05-02 00:00:00,33.76,66.56,0.2,46.83
2025-05-02 01:00:00,27.69,50.9,0.84,41.23
2025-05-02 02:00:00,23.41,53.02,0.13,45.94
2025-05-02 03:00:00,39.78,66.1,0.16,46.99
2025-05-02 04:00:00,23.38,67.04,0.65,45.54
2025-05-02 05:00:00,33.13,51.39,0.79,50.23
2025-05-02 06:00:00,31.33,65.31,0.77,48.61
2025-05-02 07:00:00,21.76,51.9,0.24,37.65
2025-05-02 08:00:00,25.21,63.42,0.39,41.35
2025-05-02 09:00:00,33.57,63.52,0.2,48.91
2025-05-02 10:00:00,29.9,64.11,0.33,38.33
2025-05-02 11:00:00,31.71,54.02,0.36,42.69
2025-05-02 12:00:00,28.12,71.87,0.41,46.72
2025-05-02 13:00:00,39.27,46.65,0.44,49.96
2025-05-02 14:00:00,26.08,69.13,0.8,42.09
2025-05-02 15:00:00,20.36,73.42,0.02,37.46
2025-05-02 16:00:00,28.0,45.48,0.42,38.08
2025-05-02 17:00:00,33.01,62.3,0.9,47.66
2025-05-02 18:00:00,30.25,55.62,0.01,46.23
2025-05-02 19:00:00,31.16,60.04,0.61,45.17
2025-05-02 20:00:00,25.07,70.36,0.48,48.63
2025-05-02 21:00:00,41.04,72.93,0.41,51.61
2025-05-02 22:00:00,27.34,56.53,0.67,42.39
2025-05-02 23:00:00,31.41,57.0,0.21,44.44
2025-05-03 00:00:00,37.88,71.35,0.08,52.59
2025-05-03 01:00:00,17.3,50.52,0.3,33.66
2025-05-03 02:00:00,31.13,63.32,0.33,49.32
2025-05-03 03:00:00,30.89,61.9,0.13,40.46
2025-05-03 04:00:00,26.07,62.2,0.46,38.64
2025-05-03 05:00:00,30.67,49.56,0.32,42.05
2025-05-03 06:00:00,30.56,46.61,0.41,45.05
2025-05-03 07:00:00,28.49,55.27,0.2,41.33
2025-05-03 08:00:00,33.4,64.47,0.79,45.69
2025-05-03 09:00:00,29.6,68.78,0.91,51.92
2025-05-03 10:00:00,32.87,73.62,0.43,48.95
2025-05-03 11:00:00,34.87,52.24,0.77,45.66
2025-05-03 12:00:00,35.58,56.16,0.93,45.49
2025-05-03 13:00:00,25.95,71.13,0.26,49.2
2025-05-03 14:00:00,30.83,61.11,0.79,50.48
2025-05-03 15:00:00,23.52,60.17,0.96,41.91
2025-05-03 16:00:00,25.28,45.36,0.37,38.59
2025-05-03 17:00:00,28.44,53.19,0.23,42.24
2025-05-03 18:00:00,30.02,58.73,0.45,45.84
2025-05-03 19:00:00,25.59,71.92,0.81,50.59
2025-05-03 20:00:00,27.07,58.12,0.62,43.2
2025-05-03 21:00:00,28.62,61.71,0.37,40.04
2025-05-03 22:00:00,25.79,61.17,0.56,39.2
2025-05-03 23:00:00,38.04,62.5,0.54,53.2
2025-05-04 00:00:00,38.94,42.14,0.09,37.72
2025-05-04 01:00:00,22.05,45.79,0.87,42.82
2025-05-04 02:00:00,38.06,65.05,0.22,48.74
2025-05-04 03:00:00,22.07,72.51,0.48,43.11
2025-05-04 04:00:00,29.31,61.96,0.45,42.98
2025-05-04 05:00:00,29.71,69.15,0.35,44.64
2025-05-04 06:00:00,28.42,50.83,0.59,45.09
2025-05-04 07:00:00,25.97,63.07,0.67,47.62
2025-05-04 08:00:00,27.95,59.63,0.47,42.38
2025-05-04 09:00:00,24.02,64.89,0.04,39.39
2025-05-04 10:00:00,33.63,52.04,0.61,46.33
2025-05-04 11:00:00,21.73,56.44,0.42,39.5
2025-05-04 12:00:00,31.36,66.93,0.77,47.73
2025-05-04 13:00:00,21.1,64.2,0.01,37.21
