timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,22.72,66.13,0.55,42.28
2025-05-01 01:00:00,34.65,67.38,0.1,50.99
2025-05-01 02:00:00,22.73,71.68,0.74,45.4
2025-05-01 03:00:00,26.07,61.27,0.28,45.95
2025-05-01 04:00:00,33.04,55.82,0.96,51.91
2025-05-01 05:00:00,26.54,77.48,0.83,50.3
2025-05-01 06:00:00,31.93,58.53,0.13,47.0
2025-05-01 07:00:00,29.11,41.16,0.16,41.22
2025-05-01 08:00:00,32.75,45.89,0.63,47.32
2025-05-01 09:00:00,34.42,69.74,0.9,53.83
2025-05-01 10:00:00,33.52,70.01,0.85,48.75
2025-05-01 11:00:00,37.68,85.83,0.62,55.51
2025-05-01 12:00:00,34.46,51.65,0.76,51.13
2025-05-01 13:00:00,29.33,53.44,0.89,42.16
2025-05-01 14:00:00,21.02,50.65,0.49,39.93
2025-05-01 15:00:00,25.59,51.61,0.83,46.42
2025-05-01 16:00:00,28.17,70.15,0.95,53.06
2025-05-01 17:00:00,29.94,71.19,0.53,53.23
2025-05-01 18:00:00,30.67,59.22,0.01,46.32
2025-05-01 19:00:00,35.16,73.61,1.0,52.82
2025-05-01 20:00:00,39.21,57.48,0.54,50.05
2025-05-01 21:00:00,26.44,74.54,0.64,48.4
2025-05-01 22:00:00,31.97,44.45,0.56,40.32
2025-05-01 23:00:00,25.74,63.29,0.53,47.9
2025-05-02 00:00:00,29.12,55.88,0.67,41.52
2025-05-02 01:00:00,33.22,56.46,0.6,47.33
2025-05-02 02:00:00,29.25,51.72,0.42,43.42
2025-05-02 03:00:00,27.7,64.97,0.2,41.18
2025-05-02 04:00:00,34.31,53.79,0.76,44.26
2025-05-02 05:00:00,32.46,88.55,0.53,53.94
2025-05-02 06:00:00,19.8,48.18,0.25,35.84
2025-05-02 07:00:00,32.14,61.3,0.07,44.94
2025-05-02 08:00:00,22.24,80.79,0.99,50.84
2025-05-02 09:00:00,31.14,60.43,0.26,46.29
2025-05-02 10:00:00,27.18,67.9,0.67,50.05
2025-05-02 11:00:00,32.04,58.75,0.66,45.62
2025-05-02 12:00:00,29.32,67.95,0.65,45.26
2025-05-02 13:00:00,28.13,59.74,0.12,46.64
2025-05-02 14:00:00,36.0,71.38,0.16,44.78
2025-05-02 15:00:00,26.83,47.06,0.48,38.41
2025-05-02 16:00:00,33.97,55.95,0.65,47.14
2025-05-02 17:00:00,29.98,53.16,0.59,46.29
2025-05-02 18:00:00,26.01,64.14,0.82,49.0
2025-05-02 19:00:00,26.81,59.84,0.82,48.84
2025-05-02 20:00:00,36.2,64.71,0.37,50.08
2025-05-02 21:00:00,33.14,65.98,0.64,51.58
2025-05-02 22:00:00,29.4,52.04,0.14,36.03
2025-05-02 23:00:00,38.6,47.6,0.17,46.99
2025-05-03 00:00:00,33.05,70.48,0.63,48.73
2025-05-03 01:00:00,34.5,52.03,0.69,43.85
