timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,38.89,64.67,0.8,55.55
2025-05-01 01:00:00,36.04,59.35,0.19,47.52
2025-05-01 02:00:00,26.7,76.14,0.64,51.11
2025-05-01 03:00:00,25.48,66.0,0.91,52.14
2025-05-01 04:00:00,31.29,48.34,0.97,39.71
2025-05-01 05:00:00,25.52,68.21,0.29,42.53
2025-05-01 06:00:00,25.61,63.68,0.63,45.92
2025-05-01 07:00:00,25.84,59.5,0.76,39.37
2025-05-01 08:00:00,41.03,65.21,0.46,58.99
2025-05-01 09:00:00,29.42,43.23,0.33,39.34
2025-05-01 10:00:00,31.77,53.75,0.34,47.26
2025-05-01 11:00:00,27.16,70.91,0.44,50.81
2025-05-01 12:00:00,28.33,63.13,0.82,46.61
2025-05-01 13:00:00,21.12,61.13,0.13,42.33
2025-05-01 14:00:00,30.12,62.9,0.72,46.81
2025-05-01 15:00:00,37.43,57.9,0.25,51.12
2025-05-01 16:00:00,34.83,58.99,0.79,50.07
2025-05-01 17:00:00,29.22,64.14,0.27,51.74
2025-05-01 18:00:00,34.9,51.45,0.8,45.57
2025-05-01 19:00:00,37.17,48.17,0.16,40.3
2025-05-01 20:00:00,24.59,74.78,0.43,45.33
2025-05-01 21:00:00,33.71,48.83,0.98,44.32
2025-05-01 22:00:00,22.2,72.05,0.89,47.51
2025-05-01 23:00:00,24.77,48.25,0.08,37.68
2025-05-02 00:00:00,35.57,69.64,0.97,57.16
2025-05-02 01:00:00,34.43,59.23,0.82,49.14
2025-05-02 02:00:00,29.2,58.73,0.85,48.69
2025-05-02 03:00:00,31.43,58.54,0.75,48.42
2025-05-02 04:00:00,25.6,42.39,0.39,37.74
2025-05-02 05:00:00,32.73,55.42,0.2,40.54
2025-05-02 06:00:00,34.98,63.54,0.83,52.26
2025-05-02 07:00:00,21.79,64.9,0.01,41.7
2025-05-02 08:00:00,22.03,48.48,0.62,36.87
2025-05-02 09:00:00,29.05,52.24,0.83,47.95
2025-05-02 10:00:00,36.84,49.38,0.35,44.54
2025-05-02 11:00:00,20.9,55.72,0.6,42.29
2025-05-02 12:00:00,30.22,56.4,0.48,43.28
2025-05-02 13:00:00,24.97,73.71,0.86,52.05
2025-05-02 14:00:00,18.48,53.04,0.77,43.68
2025-05-02 15:00:00,36.38,69.68,0.14,52.44
2025-05-02 16:00:00,33.79,68.48,0.39,49.82
2025-05-02 17:00:00,37.17,61.44,0.61,56.11
2025-05-02 18:00:00,23.23,62.88,0.11,34.85
2025-05-02 19:00:00,24.45,51.34,0.99,38.01
2025-05-02 20:00:00,29.57,65.6,1.0,44.63
2025-05-02 21:00:00,31.55,22.8,0.36,34.2
2025-05-02 22:00:00,31.43,61.0,0.9,46.73
2025-05-02 23:00:00,23.39,61.67,0.84,46.31
2025-05-03 00:00:00,33.72,50.18,0.18,36.06
2025-05-03 01:00:00,23.67,69.37,0.59,49.21
2025-05-03 02:00:00,31.37,64.27,0.25,48.86
2025-05-03 03:00:00,27.85,57.55,0.21,47.75
2025-05-03 04:00:00,35.86,45.36,0.67,44.33
2025-05-03 05:00:00,39.65,55.08,0.04,51.46
2025-05-03 06:00:00,31.63,62.09,0.23,44.59
2025-05-03 07:00:00,35.67,56.45,0.11,40.23
2025-05-03 08:00:00,20.96,73.06,0.16,43.07
2025-05-03 09:00:00,29.69,45.78,0.06,38.46
2025-05-03 10:00:00,24.1,62.3,0.08,42.06
2025-05-03 11:00:00,25.19,45.38,0.57,42.98
2025-05-03 12:00:00,26.85,61.94,0.95,47.07
2025-05-03 13:00:00,34.73,65.57,0.0,44.67
2025-05-03 14:00:00,23.15,70.18,0.83,46.17
2025-05-03 15:00:00,33.64,55.6,0.92,48.32
2025-05-03 16:00:00,28.32,65.72,0.4,51.27
2025-05-03 17:00:00,26.05,60.36,0.13,45.6
2025-05-03 18:00:00,28.19,60.16,0.46,47.73
2025-05-03 19:00:00,22.99,73.59,0.82,48.62
2025-05-03 20:00:00,24.34,71.85,0.54,51.46
2025-05-03 21:00:00,34.79,64.47,0.61,49.93
2025-05-03 22:00:00,27.87,52.83,0.26,39.49
2025-05-03 23:00:00,35.0,55.07,0.91,51.66
2025-05-04 00:00:00,32.7,61.89,0.45,49.19
2025-05-04 01:00:00,35.81,53.02,0.1,44.29
2025-05-04 02:00:00,25.38,79.25,0.22,47.67
2025-05-04 03:00:00,34.74,48.88,0.61,46.3
2025-05-04 04:00:00,31.98,77.83,0.88,50.78
2025-05-04 05:00:00,29.86,51.48,0.82,49.21
2025-05-04 06:00:00,20.66,58.73,0.16,36.59
2025-05-04 07:00:00,28.6,55.87,0.09,39.2
2025-05-04 08:00:00,31.74,61.14,0.11,46.64
2025-05-04 09:00:00,27.33,47.61,0.24,40.39
2025-05-04 10:00:00,31.33,83.08,0.41,49.88
2025-05-04 11:00:00,29.12,38.86,0.86,41.76
2025-05-04 12:00:00,26.53,42.46,0.56,38.43
2025-05-04 13:00:00,36.07,57.32,0.95,45.4
2025-05-04 14:00:00,20.37,59.89,0.89,45.33
2025-05-04 15:00:00,29.94,52.89,0.98,44.16
2025-05-04 16:00:00,27.53,76.05,0.26,48.62
2025-05-04 17:00:00,21.9,58.85,0.56,39.7
2025-05-04 18:00:00,25.74,68.93,0.32,44.45
2025-05-04 19:00:00,24.61,68.25,0.42,45.14
2025-05-04 20:00:00,30.47,46.19,0.32,34.0
2025-05-04 21:00:00,28.28,59.36,0.02,46.86
2025-05-04 22:00:00,31.73,51.3,0.89,47.3
2025-05-04 23:00:00,35.49,43.5,0.81,46.1
2025-05-05 00:00:00,32.88,56.76,0.58,49.48
2025-05-05 01:00:00,30.96,50.4,0.55,45.93
2025-05-05 02:00:00,28.47,77.74,0.06,51.81
2025-05-05 03:00:00,38.89,73.26,0.5,54.07
2025-05-05 04:00:00,32.3,47.84,0.31,40.96
2025-05-05 05:00:00,34.6,62.76,0.0,44.43
2025-05-05 06:00:00,30.34,69.77,0.37,41.69
2025-05-05 07:00:00,38.86,64.02,0.45,51.22
2025-05-05 08:00:00,35.8,48.45,0.42,44.82
2025-05-05 09:00:00,35.52,67.89,0.21,48.14
2025-05-05 10:00:00,25.13,53.23,0.49,44.19
2025-05-05 11:00:00,25.17,55.82,0.76,40.24
2025-05-05 12:00:00,37.16,62.61,0.79,49.0
2025-05-05 13:00:00,36.02,61.51,0.5,49.3
2025-05-05 14:00:00,35.14,54.94,0.02,47.53
2025-05-05 15:00:00,18.71,65.82,0.97,44.85
2025-05-05 16:00:00,24.69,70.58,0.11,44.76
2025-05-05 17:00:00,28.46,65.93,0.12,44.82
2025-05-05 18:00:00,38.35,69.97,0.83,55.07
2025-05-05 19:00:00,30.77,74.09,0.61,49.53
2025-05-05 20:00:00,21.99,52.58,0.42,38.81
2025-05-05 21:00:00,21.08,62.84,0.83,41.02
2025-05-05 22:00:00,27.28,55.64,0.5,41.96
2025-05-05 23:00:00,29.33,55.54,0.5,45.06
2025-05-06 00:00:00,36.11,52.58,0.82,48.51
2025-05-06 01:00:00,27.96,66.29,0.46,45.07
2025-05-06 02:00:00,22.93,54.39,0.15,40.08
2025-05-06 03:00:00,27.85,49.25,0.47,41.48
2025-05-06 04:00:00,24.22,62.72,0.23,41.16
2025-05-06 05:00:00,29.96,46.19,0.03,40.87
2025-05-06 06:00:00,27.43,52.39,0.65,42.53
2025-05-06 07:00:00,30.06,58.14,0.24,47.44
2025-05-06 08:00:00,33.34,58.53,0.43,40.18
