timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,29.17,80.01,0.07,50.88
2025-05-01 01:00:00,30.65,61.51,0.37,45.32
2025-05-01 02:00:00,38.8,54.29,0.25,49.18
2025-05-01 03:00:00,32.55,46.82,0.82,40.87
2025-05-01 04:00:00,20.21,45.19,0.21,35.41
2025-05-01 05:00:00,26.88,57.48,0.08,40.18
2025-05-01 06:00:00,35.1,57.65,0.89,53.85
2025-05-01 07:00:00,25.02,57.46,0.28,38.48
2025-05-01 08:00:00,29.15,62.01,0.26,46.13
2025-05-01 09:00:00,31.08,54.86,0.39,40.91
2025-05-01 10:00:00,28.68,56.99,0.18,47.39
2025-05-01 11:00:00,28.86,52.36,0.37,47.12
2025-05-01 12:00:00,25.19,53.87,0.74,44.36
2025-05-01 13:00:00,24.76,66.4,0.34,43.09
2025-05-01 14:00:00,31.65,77.52,0.67,53.95
2025-05-01 15:00:00,23.37,64.11,0.99,49.77
2025-05-01 16:00:00,25.09,71.87,0.88,53.01
2025-05-01 17:00:00,35.67,47.86,0.21,44.13
2025-05-01 18:00:00,28.68,56.26,0.0,43.78
2025-05-01 19:00:00,27.56,63.41,0.64,53.07
2025-05-01 20:00:00,29.3,58.01,0.64,45.82
2025-05-01 21:00:00,30.25,80.76,1.0,53.16
2025-05-01 22:00:00,28.38,67.56,0.54,52.18
2025-05-01 23:00:00,25.8,54.94,0.39,43.61
2025-05-02 00:00:00,35.05,55.45,0.83,45.08
2025-05-02 01:00:00,26.1,57.85,0.26,39.71
2025-05-02 02:00:00,27.67,57.73,0.78,42.77
2025-05-02 03:00:00,37.64,53.58,0.16,47.47
2025-05-02 04:00:00,30.9,56.72,0.65,43.95
2025-05-02 05:00:00,39.19,68.09,0.44,55.58
2025-05-02 06:00:00,35.93,62.67,0.91,48.96
2025-05-02 07:00:00,25.53,67.52,0.73,46.58
2025-05-02 08:00:00,33.14,68.47,0.96,51.41
2025-05-02 09:00:00,29.94,63.2,0.17,46.61
2025-05-02 10:00:00,33.76,57.41,0.32,37.04
2025-05-02 11:00:00,32.77,44.2,0.42,39.46
2025-05-02 12:00:00,22.79,58.27,0.3,42.35
2025-05-02 13:00:00,39.35,57.99,0.32,49.25
2025-05-02 14:00:00,24.77,52.74,0.44,37.89
2025-05-02 15:00:00,24.99,70.69,0.86,51.22
2025-05-02 16:00:00,23.91,57.17,0.1,42.96
