timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,33.31,65.02,0.75,47.61
2025-05-01 01:00:00,30.54,57.55,0.95,49.93
2025-05-01 02:00:00,25.27,51.81,0.94,42.28
2025-05-01 03:00:00,30.01,49.39,0.21,43.76
2025-05-01 04:00:00,26.41,67.18,0.09,49.36
2025-05-01 05:00:00,36.41,59.5,0.85,55.3
2025-05-01 06:00:00,26.32,57.12,0.9,49.66
2025-05-01 07:00:00,28.68,50.62,0.8,39.42
2025-05-01 08:00:00,35.64,79.54,0.31,55.46
2025-05-01 09:00:00,30.61,63.61,0.75,52.81
2025-05-01 10:00:00,35.78,58.16,0.49,46.19
2025-05-01 11:00:00,32.53,65.67,0.81,56.13
2025-05-01 12:00:00,24.77,51.95,0.91,40.8
2025-05-01 13:00:00,33.11,65.47,0.01,44.18
2025-05-01 14:00:00,32.02,59.9,0.12,45.82
2025-05-01 15:00:00,35.7,68.54,0.71,45.56
2025-05-01 16:00:00,33.6,63.38,0.02,43.13
2025-05-01 17:00:00,27.04,60.48,0.65,48.62
2025-05-01 18:00:00,36.68,83.81,0.94,55.4
2025-05-01 19:00:00,36.42,41.81,0.03,41.12
2025-05-01 20:00:00,27.61,64.54,0.07,45.84
2025-05-01 21:00:00,28.84,63.16,0.97,51.64
2025-05-01 22:00:00,19.24,75.17,0.82,46.83
2025-05-01 23:00:00,27.45,57.19,0.42,40.64
2025-05-02 00:00:00,22.99,75.7,0.29,46.33
2025-05-02 01:00:00,29.43,45.75,0.61,44.68
2025-05-02 02:00:00,37.33,57.63,0.65,44.77
2025-05-02 03:00:00,32.71,62.17,0.27,51.4
2025-05-02 04:00:00,39.39,73.82,0.04,50.02
2025-05-02 05:00:00,29.89,63.39,0.84,47.53
2025-05-02 06:00:00,32.39,59.71,0.7,55.12
2025-05-02 07:00:00,31.53,72.69,0.63,52.6
2025-05-02 08:00:00,30.99,58.9,0.92,48.4
2025-05-02 09:00:00,43.32,57.24,0.43,47.82
2025-05-02 10:00:00,20.17,70.81,0.93,47.63
2025-05-02 11:00:00,23.9,57.4,0.61,47.97
2025-05-02 12:00:00,31.51,61.45,0.73,48.46
2025-05-02 13:00:00,41.6,63.2,0.65,50.26
2025-05-02 14:00:00,29.99,48.44,0.41,43.46
2025-05-02 15:00:00,33.18,51.72,0.32,46.6
2025-05-02 16:00:00,27.84,59.68,0.6,49.25
2025-05-02 17:00:00,32.32,61.78,0.92,47.88
2025-05-02 18:00:00,31.09,46.82,0.92,46.06
2025-05-02 19:00:00,35.71,59.25,0.96,50.94
2025-05-02 20:00:00,28.62,54.83,0.15,40.26
2025-05-02 21:00:00,36.7,62.54,0.54,46.94
2025-05-02 22:00:00,30.48,70.41,0.76,53.45
2025-05-02 23:00:00,18.18,63.44,0.59,48.88
2025-05-03 00:00:00,26.51,54.53,0.87,46.29
2025-05-03 01:00:00,18.26,54.13,0.47,36.31
2025-05-03 02:00:00,34.54,73.94,0.71,54.75
2025-05-03 03:00:00,40.06,70.72,0.93,54.51
2025-05-03 04:00:00,30.36,62.53,0.62,45.16
2025-05-03 05:00:00,26.78,42.88,0.46,35.3
2025-05-03 06:00:00,17.73,56.77,0.22,40.78
2025-05-03 07:00:00,29.26,63.11,0.65,47.11
2025-05-03 08:00:00,30.79,34.69,0.59,42.69
2025-05-03 09:00:00,29.18,43.44,0.78,41.09
2025-05-03 10:00:00,27.47,47.09,0.78,42.77
2025-05-03 11:00:00,40.11,58.36,0.09,49.62
2025-05-03 12:00:00,18.32,66.17,0.71,49.32
2025-05-03 13:00:00,24.39,72.63,0.97,47.31
2025-05-03 14:00:00,39.67,49.02,0.87,51.04
2025-05-03 15:00:00,34.46,65.45,0.7,52.94
2025-05-03 16:00:00,33.88,36.93,0.11,38.34
2025-05-03 17:00:00,36.3,67.56,0.79,51.17
2025-05-03 18:00:00,29.05,70.98,0.67,49.35
2025-05-03 19:00:00,29.58,56.55,0.34,43.89
2025-05-03 20:00:00,24.58,58.69,0.71,47.19
2025-05-03 21:00:00,29.04,43.98,0.46,36.76
2025-05-03 22:00:00,28.7,57.37,0.46,48.06
