timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,31.59,69.75,0.16,50.7
2025-05-01 01:00:00,42.02,51.1,0.29,44.28
2025-05-01 02:00:00,25.2,53.4,0.4,45.28
2025-05-01 03:00:00,42.47,60.61,0.82,55.69
2025-05-01 04:00:00,39.11,58.46,0.02,42.76
2025-05-01 05:00:00,27.24,74.0,0.3,45.27
2025-05-01 06:00:00,31.71,66.43,0.08,41.7
2025-05-01 07:00:00,31.7,46.81,0.65,37.48
2025-05-01 08:00:00,31.16,54.15,0.79,45.55
2025-05-01 09:00:00,28.47,65.28,0.83,46.21
2025-05-01 10:00:00,22.87,69.9,0.02,46.25
2025-05-01 11:00:00,30.98,57.63,0.12,46.61
2025-05-01 12:00:00,30.3,61.15,0.54,50.34
2025-05-01 13:00:00,33.52,87.96,0.1,53.42
2025-05-01 14:00:00,30.23,60.64,0.31,52.75
2025-05-01 15:00:00,29.23,70.57,0.68,50.91
2025-05-01 16:00:00,35.08,51.57,0.58,46.71
2025-05-01 17:00:00,33.45,58.21,0.91,51.13
2025-05-01 18:00:00,21.91,58.54,0.23,47.51
2025-05-01 19:00:00,27.54,56.17,1.0,43.95
2025-05-01 20:00:00,33.99,70.67,0.47,50.78
2025-05-01 21:00:00,39.11,59.98,0.94,55.36
2025-05-01 22:00:00,30.67,60.91,0.92,42.74
2025-05-01 23:00:00,19.82,50.26,0.31,32.57
2025-05-02 00:00:00,21.18,58.6,0.66,37.69
2025-05-02 01:00:00,32.35,64.24,0.38,43.18
2025-05-02 02:00:00,34.03,57.41,0.99,49.58
2025-05-02 03:00:00,30.93,71.75,0.28,49.19
2025-05-02 04:00:00,37.89,44.46,0.26,46.77
2025-05-02 05:00:00,31.34,72.49,0.98,51.16
2025-05-02 06:00:00,26.21,64.9,0.38,44.89
2025-05-02 07:00:00,31.48,61.81,0.4,45.52
2025-05-02 08:00:00,22.9,59.07,0.27,35.3
2025-05-02 09:00:00,21.3,70.74,0.55,43.72
2025-05-02 10:00:00,30.59,72.9,0.76,51.38
2025-05-02 11:00:00,27.57,55.28,0.31,41.9
2025-05-02 12:00:00,22.35,51.05,0.19,39.62
2025-05-02 13:00:00,28.28,65.29,0.31,49.14
2025-05-02 14:00:00,31.22,60.81,0.39,49.99
2025-05-02 15:00:00,27.05,58.0,0.17,42.07
2025-05-02 16:00:00,24.56,56.05,0.36,39.5
2025-05-02 17:00:00,27.86,53.16,0.8,42.94
