timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,27.8,56.27,0.45,42.51
2025-05-01 01:00:00,30.09,32.41,0.88,42.27
2025-05-01 02:00:00,24.51,54.99,0.48,42.48
2025-05-01 03:00:00,30.64,64.15,0.28,48.15
2025-05-01 04:00:00,34.92,49.57,0.75,49.55
2025-05-01 05:00:00,37.58,52.45,0.53,45.86
2025-05-01 06:00:00,32.92,62.11,0.03,43.63
2025-05-01 07:00:00,17.11,74.88,0.43,40.69
2025-05-01 08:00:00,30.38,50.42,0.97,43.81
2025-05-01 09:00:00,28.31,54.71,0.08,40.91
2025-05-01 10:00:00,34.91,51.65,0.76,47.58
2025-05-01 11:00:00,28.72,57.94,0.13,41.55
2025-05-01 12:00:00,33.56,55.93,0.84,48.35
2025-05-01 13:00:00,30.19,45.83,0.3,41.59
2025-05-01 14:00:00,29.27,48.36,0.26,40.82
2025-05-01 15:00:00,21.13,66.65,0.55,43.08
2025-05-01 16:00:00,32.57,41.42,0.57,45.0
2025-05-01 17:00:00,35.01,69.09,0.31,52.36
2025-05-01 18:00:00,37.81,51.76,0.2,44.42
2025-05-01 19:00:00,30.91,68.04,0.16,45.44
2025-05-01 20:00:00,37.64,69.8,0.19,47.4
2025-05-01 21:00:00,15.99,67.64,0.73,42.91
2025-05-01 22:00:00,33.53,53.07,0.62,45.66
2025-05-01 23:00:00,28.56,53.65,0.96,45.47
2025-05-02 00:00:00,35.56,63.32,0.83,49.7
2025-05-02 01:00:00,25.83,51.55,0.05,42.42
2025-05-02 02:00:00,37.73,59.58,0.68,50.52
2025-05-02 03:00:00,34.98,57.27,0.48,47.14
2025-05-02 04:00:00,26.2,50.47,0.46,39.42
2025-05-02 05:00:00,33.7,47.03,0.94,45.65
2025-05-02 06:00:00,35.58,51.81,0.15,48.09
2025-05-02 07:00:00,36.86,76.65,0.48,49.52
2025-05-02 08:00:00,29.09,79.82,0.92,58.82
2025-05-02 09:00:00,21.38,64.28,0.24,42.23
2025-05-02 10:00:00,32.22,50.68,0.04,41.92
2025-05-02 11:00:00,28.44,42.28,0.95,42.92
2025-05-02 12:00:00,26.75,53.03,0.52,42.92
2025-05-02 13:00:00,33.81,57.34,0.49,45.55
2025-05-02 14:00:00,33.82,72.98,0.46,50.22
2025-05-02 15:00:00,39.63,64.74,0.16,52.0
