timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,36.02,63.63,0.88,51.69
2025-05-01 01:00:00,22.57,57.02,0.81,43.21
2025-05-01 02:00:00,32.09,45.8,0.2,39.92
2025-05-01 03:00:00,25.96,61.53,0.96,42.63
2025-05-01 04:00:00,39.56,55.78,0.35,50.82
2025-05-01 05:00:00,31.82,58.53,0.36,44.04
2025-05-01 06:00:00,24.51,52.78,0.6,41.34
2025-05-01 07:00:00,33.53,61.23,0.03,42.14
2025-05-01 08:00:00,18.4,80.22,0.86,43.53
2025-05-01 09:00:00,18.47,67.6,0.97,41.86
2025-05-01 10:00:00,25.77,45.41,0.77,41.62
2025-05-01 11:00:00,35.9,69.83,0.36,50.66
2025-05-01 12:00:00,35.28,65.96,0.39,49.31
2025-05-01 13:00:00,32.22,58.36,0.66,49.59
2025-05-01 14:00:00,35.38,69.47,0.04,45.93
2025-05-01 15:00:00,27.95,70.24,0.11,48.12
2025-05-01 16:00:00,29.78,61.05,0.7,51.32
2025-05-01 17:00:00,31.5,61.36,0.54,51.24
2025-05-01 18:00:00,31.74,55.04,0.06,41.08
2025-05-01 19:00:00,34.97,64.1,0.42,47.48
2025-05-01 20:00:00,33.84,46.81,0.33,46.75
2025-05-01 21:00:00,28.58,73.06,0.8,51.22
2025-05-01 22:00:00,36.84,74.18,0.12,51.42
2025-05-01 23:00:00,37.64,64.4,0.07,48.66
2025-05-02 00:00:00,29.26,73.61,0.05,47.25
2025-05-02 01:00:00,33.61,62.06,0.35,47.56
2025-05-02 02:00:00,28.2,60.99,0.92,43.78
2025-05-02 03:00:00,34.21,62.15,0.2,46.21
2025-05-02 04:00:00,28.23,56.71,0.34,43.14
2025-05-02 05:00:00,37.05,75.37,0.51,49.99
2025-05-02 06:00:00,33.45,70.49,0.25,54.21
2025-05-02 07:00:00,30.13,69.88,0.89,52.51
2025-05-02 08:00:00,28.4,69.26,0.17,43.08
2025-05-02 09:00:00,25.66,63.89,0.52,51.96
2025-05-02 10:00:00,18.91,46.81,0.45,35.19
2025-05-02 11:00:00,38.19,45.2,0.01,43.43
2025-05-02 12:00:00,32.16,57.49,0.5,44.96
2025-05-02 13:00:00,24.45,49.01,0.99,47.56
2025-05-02 14:00:00,29.13,63.29,0.97,49.44
2025-05-02 15:00:00,33.22,71.42,0.81,50.17
2025-05-02 16:00:00,28.06,58.2,0.1,33.95
2025-05-02 17:00:00,37.83,52.12,0.94,51.22
2025-05-02 18:00:00,28.3,44.82,0.94,45.65
2025-05-02 19:00:00,27.26,30.05,0.46,33.11
2025-05-02 20:00:00,29.67,59.57,0.56,50.44
2025-05-02 21:00:00,32.56,74.07,0.0,50.0
2025-05-02 22:00:00,31.2,61.24,0.62,44.54
2025-05-02 23:00:00,32.45,60.81,0.56,45.17
2025-05-03 00:00:00,32.85,59.39,0.07,42.39
2025-05-03 01:00:00,26.98,64.49,0.62,41.74
2025-05-03 02:00:00,40.32,45.18,0.81,50.42
2025-05-03 03:00:00,34.96,55.37,0.78,43.93
2025-05-03 04:00:00,33.34,68.18,0.3,48.28
2025-05-03 05:00:00,34.27,68.81,0.06,48.11
2025-05-03 06:00:00,35.41,56.21,0.09,44.43
2025-05-03 07:00:00,34.55,72.16,0.07,45.8
2025-05-03 08:00:00,31.64,50.71,0.95,49.93
2025-05-03 09:00:00,31.72,56.27,0.51,43.79
2025-05-03 10:00:00,31.16,78.45,0.19,49.89
2025-05-03 11:00:00,25.81,73.11,0.62,43.79
2025-05-03 12:00:00,27.8,70.48,0.14,45.17
2025-05-03 13:00:00,39.66,42.74,0.04,41.37
2025-05-03 14:00:00,28.7,57.15,0.38,48.66
2025-05-03 15:00:00,32.77,46.6,0.87,46.8
2025-05-03 16:00:00,20.78,67.67,0.5,48.33
2025-05-03 17:00:00,27.23,62.26,0.45,47.66
2025-05-03 18:00:00,28.56,52.95,0.22,40.76
2025-05-03 19:00:00,33.59,54.13,0.89,50.88
2025-05-03 20:00:00,28.35,59.52,0.36,42.65
2025-05-03 21:00:00,34.77,61.73,0.98,49.49
2025-05-03 22:00:00,30.09,66.62,0.24,49.32
2025-05-03 23:00:00,34.33,72.8,0.98,51.71
2025-05-04 00:00:00,26.9,75.58,0.35,47.49
2025-05-04 01:00:00,34.01,69.4,1.0,48.05
2025-05-04 02:00:00,28.95,53.77,0.61,43.98
2025-05-04 03:00:00,33.65,55.01,0.46,47.53
2025-05-04 04:00:00,19.41,76.37,0.31,38.87
2025-05-04 05:00:00,25.53,53.24,0.16,37.39
2025-05-04 06:00:00,37.79,62.94,0.47,49.39
2025-05-04 07:00:00,18.06,68.52,0.01,42.31
2025-05-04 08:00:00,26.43,61.67,0.32,43.51
2025-05-04 09:00:00,32.93,75.75,0.87,54.13
2025-05-04 10:00:00,30.29,50.57,0.39,39.84
2025-05-04 11:00:00,29.75,67.49,0.3,50.62
2025-05-04 12:00:00,28.22,58.78,0.96,38.63
2025-05-04 13:00:00,25.42,70.52,0.42,45.55
2025-05-04 14:00:00,33.55,65.72,0.82,51.6
2025-05-04 15:00:00,30.05,47.85,0.84,39.73
2025-05-04 16:00:00,34.0,74.48,0.65,54.12
2025-05-04 17:00:00,22.17,64.19,0.71,46.26
2025-05-04 18:00:00,33.75,42.52,0.08,41.03
2025-05-04 19:00:00,24.53,58.54,0.09,39.72
2025-05-04 20:00:00,18.51,70.26,0.11,43.58
2025-05-04 21:00:00,24.88,52.69,0.6,44.45
2025-05-04 22:00:00,33.94,43.07,0.21,44.76
2025-05-04 23:00:00,27.62,51.34,0.88,46.76
2025-05-05 00:00:00,22.32,65.79,0.51,49.43
2025-05-05 01:00:00,31.65,49.12,0.51,47.56
2025-05-05 02:00:00,30.9,80.25,0.7,56.68
2025-05-05 03:00:00,33.89,66.62,0.72,54.66
2025-05-05 04:00:00,29.29,67.58,0.87,50.13
2025-05-05 05:00:00,31.09,73.79,0.4,39.82
2025-05-05 06:00:00,27.75,43.34,0.23,39.04
2025-05-05 07:00:00,27.95,49.68,0.81,43.77
2025-05-05 08:00:00,34.21,63.5,0.57,49.6
2025-05-05 09:00:00,32.46,65.87,0.95,55.05
2025-05-05 10:00:00,30.87,70.5,0.04,46.41
2025-05-05 11:00:00,26.5,57.44,0.18,43.09
2025-05-05 12:00:00,24.99,58.03,0.95,49.7
2025-05-05 13:00:00,29.77,70.66,0.48,49.89
2025-05-05 14:00:00,24.66,69.29,0.67,46.32
2025-05-05 15:00:00,37.0,50.38,0.63,53.49
2025-05-05 16:00:00,29.57,52.63,0.26,43.71
2025-05-05 17:00:00,37.21,48.66,0.55,48.63
2025-05-05 18:00:00,36.63,75.63,0.45,54.04
2025-05-05 19:00:00,31.99,67.69,0.13,51.54
2025-05-05 20:00:00,25.59,68.97,0.52,48.16
2025-05-05 21:00:00,17.61,61.53,0.03,35.37
2025-05-05 22:00:00,35.27,63.99,0.52,54.0
2025-05-05 23:00:00,35.07,62.86,0.6,45.25
2025-05-06 00:00:00,35.95,61.67,0.12,49.51
2025-05-06 01:00:00,29.36,47.36,0.33,39.72
2025-05-06 02:00:00,23.76,87.13,0.38,47.34
2025-05-06 03:00:00,25.07,69.94,0.03,41.94
2025-05-06 04:00:00,32.67,40.17,0.08,39.84
2025-05-06 05:00:00,34.21,68.46,0.66,50.4
2025-05-06 06:00:00,33.56,67.98,0.67,47.21
2025-05-06 07:00:00,35.97,62.01,0.32,50.05
2025-05-06 08:00:00,34.59,63.95,0.56,50.76
2025-05-06 09:00:00,31.2,34.03,0.85,40.94
2025-05-06 10:00:00,33.18,47.65,0.32,39.82
2025-05-06 11:00:00,30.64,62.68,0.76,51.35
2025-05-06 12:00:00,25.25,58.23,0.96,41.72
