timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,22.65,67.93,2.04,32.27
2025-05-01 01:00:00,25.07,61.24,2.95,40.27
2025-05-01 02:00:00,25.9,61.58,3.06,41.75
2025-05-01 03:00:00,25.0,71.89,2.86,37.61
2025-05-01 04:00:00,28.17,74.03,2.74,41.19
2025-05-01 05:00:00,29.16,76.03,1.82,38.93
2025-05-01 06:00:00,30.64,84.42,3.82,79.29
2025-05-01 07:00:00,31.18,71.4,8.35,112.41
2025-05-01 08:00:00,33.73,61.98,8.04,120.08
2025-05-01 09:00:00,33.56,72.63,6.56,106.98
2025-05-01 10:00:00,36.25,76.69,2.69,73.93
2025-05-01 11:00:00,35.91,84.82,4.32,78.96
2025-05-01 12:00:00,34.69,79.21,4.7,80.12
2025-05-01 13:00:00,34.44,60.3,6.52,94.38
2025-05-01 14:00:00,34.52,66.75,4.85,84.29
2025-05-01 15:00:00,34.32,72.16,6.0,87.98
2025-05-01 16:00:00,33.48,63.9,5.49,86.25
2025-05-01 17:00:00,32.73,68.81,8.3,116.77
2025-05-01 18:00:00,31.21,81.04,7.84,105.96
2025-05-01 19:00:00,27.94,80.34,7.05,93.6
2025-05-01 20:00:00,26.92,70.91,6.89,93.61
2025-05-01 21:00:00,25.45,70.01,2.87,55.26
2025-05-01 22:00:00,24.02,73.9,1.38,30.65
2025-05-01 23:00:00,24.92,66.41,3.13,39.61
2025-05-02 00:00:00,24.56,64.83,3.69,41.39
2025-05-02 01:00:00,23.63,68.16,4.42,41.95
2025-05-02 02:00:00,23.8,77.81,1.36,29.44
2025-05-02 03:00:00,25.0,77.56,3.54,38.79
2025-05-02 04:00:00,27.27,62.56,2.13,40.2
2025-05-02 05:00:00,28.26,83.71,1.09,33.49
2025-05-02 06:00:00,31.34,74.1,2.91,79.18
2025-05-02 07:00:00,32.16,67.74,8.03,114.16
2025-05-02 08:00:00,32.74,66.83,7.19,110.88
2025-05-02 09:00:00,32.78,72.91,7.75,112.14
2025-05-02 10:00:00,36.69,61.03,2.26,77.38
2025-05-02 11:00:00,35.44,69.41,1.67,69.41
2025-05-02 12:00:00,34.84,60.73,4.88,86.84
2025-05-02 13:00:00,35.78,68.67,4.95,86.7
2025-05-02 14:00:00,36.12,80.1,6.98,94.09
2025-05-02 15:00:00,35.02,60.23,6.73,96.62
2025-05-02 16:00:00,31.58,62.83,6.3,86.8
2025-05-02 17:00:00,31.85,79.97,7.47,105.68
2025-05-02 18:00:00,29.67,84.26,8.99,107.99
2025-05-02 19:00:00,28.26,73.4,7.4,99.02
2025-05-02 20:00:00,25.64,79.36,7.63,91.97
2025-05-02 21:00:00,25.48,65.59,1.4,49.3
2025-05-02 22:00:00,25.78,62.15,2.83,40.65
2025-05-02 23:00:00,24.5,75.05,3.72,39.26
2025-05-03 00:00:00,23.56,76.07,2.68,34.08
2025-05-03 01:00:00,25.15,77.4,4.18,41.29
2025-05-03 02:00:00,26.24,66.14,1.92,37.28
2025-05-03 03:00:00,26.26,71.6,2.01,36.46
2025-05-03 04:00:00,28.35,84.49,3.77,42.85
2025-05-03 05:00:00,28.18,70.25,3.31,43.99
2025-05-03 06:00:00,31.32,68.37,2.39,78.09
2025-05-03 07:00:00,32.65,67.58,7.27,110.86
2025-05-03 08:00:00,31.85,72.9,6.96,105.12
2025-05-03 09:00:00,34.78,66.04,8.93,126.47
2025-05-03 10:00:00,33.96,81.92,1.42,61.43
2025-05-03 11:00:00,36.59,66.22,1.63,72.48
2025-05-03 12:00:00,36.82,67.77,6.26,95.62
2025-05-03 13:00:00,36.62,72.43,6.6,95.52
2025-05-03 14:00:00,36.57,64.17,6.84,99.07
2025-05-03 15:00:00,35.12,60.06,4.63,86.38
2025-05-03 16:00:00,33.91,76.33,6.53,88.57
2025-05-03 17:00:00,31.5,70.44,8.0,111.45
2025-05-03 18:00:00,30.92,70.23,9.0,116.13
2025-05-03 19:00:00,29.18,65.6,7.48,104.51
2025-05-03 20:00:00,27.54,83.75,6.78,89.81
2025-05-03 21:00:00,26.96,64.95,4.05,65.68
2025-05-03 22:00:00,26.06,65.5,4.21,45.17
2025-05-03 23:00:00,23.86,83.68,3.35,35.27
2025-05-04 00:00:00,24.24,79.49,1.31,29.55
2025-05-04 01:00:00,23.78,72.98,3.54,38.04
2025-05-04 02:00:00,24.16,64.37,1.8,34.3
2025-05-04 03:00:00,24.84,80.26,2.62,34.81
2025-05-04 04:00:00,26.92,80.05,2.85,38.57
2025-05-04 05:00:00,28.77,65.36,3.74,47.33
2025-05-04 06:00:00,29.86,65.19,3.76,83.96
2025-05-04 07:00:00,31.61,76.78,7.23,104.78
2025-05-04 08:00:00,33.38,77.29,7.26,109.05
2025-05-04 09:00:00,35.21,72.65,7.03,113.76
2025-05-04 10:00:00,34.27,70.83,1.28,64.71
2025-05-04 11:00:00,34.35,82.79,2.62,67.93
2025-05-04 12:00:00,36.65,71.62,6.04,92.98
2025-05-04 13:00:00,37.26,72.19,4.14,84.58
2025-05-04 14:00:00,34.34,64.92,5.96,89.98
2025-05-04 15:00:00,33.19,79.12,6.4,85.62
2025-05-04 16:00:00,32.81,62.95,6.73,91.37
2025-05-04 17:00:00,32.7,65.51,9.16,123.07
2025-05-04 18:00:00,31.48,68.83,8.81,116.82
2025-05-04 19:00:00,27.48,81.27,7.52,95.0
2025-05-04 20:00:00,26.21,78.37,9.31,103.78
2025-05-04 21:00:00,25.36,81.5,2.08,47.67
2025-05-04 22:00:00,26.22,63.01,3.94,44.97
2025-05-04 23:00:00,24.97,75.77,1.75,32.87
2025-05-05 00:00:00,24.0,78.87,1.68,30.61
2025-05-05 01:00:00,24.81,81.73,3.43,37.29
2025-05-05 02:00:00,24.28,65.39,3.49,40.19
2025-05-05 03:00:00,26.23,65.57,2.71,40.15
2025-05-05 04:00:00,26.86,65.39,1.32,36.19
2025-05-05 05:00:00,28.1,68.42,1.23,36.98
2025-05-05 06:00:00,29.57,75.9,2.51,71.89
2025-05-05 07:00:00,32.91,62.4,8.13,118.52
2025-05-05 08:00:00,32.88,67.79,8.57,119.11
2025-05-05 09:00:00,33.35,64.11,8.64,122.01
2025-05-05 10:00:00,35.38,82.33,1.24,63.27
2025-05-05 11:00:00,34.95,69.95,3.52,77.51
2025-05-05 12:00:00,35.53,84.85,5.09,82.08
2025-05-05 13:00:00,35.67,79.1,6.87,92.99
2025-05-05 14:00:00,35.83,63.84,4.39,85.47
2025-05-05 15:00:00,33.18,78.03,5.32,80.55
2025-05-05 16:00:00,34.09,77.35,6.71,89.53
2025-05-05 17:00:00,31.81,84.24,9.75,117.7
2025-05-05 18:00:00,31.42,60.49,7.3,110.66
2025-05-05 19:00:00,27.3,67.53,9.77,113.03
2025-05-05 20:00:00,26.42,64.37,7.19,96.54
2025-05-05 21:00:00,26.12,73.44,2.65,54.45
2025-05-05 22:00:00,25.19,74.76,1.69,33.18
2025-05-05 23:00:00,23.3,73.76,2.38,33.17
