timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,23.74,74.53,0.06,45.15
2025-05-01 01:00:00,30.96,51.36,0.47,40.38
2025-05-01 02:00:00,33.4,60.21,0.36,48.1
2025-05-01 03:00:00,40.18,51.78,0.03,44.49
2025-05-01 04:00:00,31.13,76.6,0.32,54.84
2025-05-01 05:00:00,29.25,45.64,0.76,46.41
2025-05-01 06:00:00,29.34,49.24,0.74,44.33
2025-05-01 07:00:00,28.46,43.1,0.33,42.16
2025-05-01 08:00:00,32.62,65.38,0.03,46.36
2025-05-01 09:00:00,29.04,71.13,0.46,47.56
2025-05-01 10:00:00,32.49,60.18,0.61,47.0
2025-05-01 11:00:00,32.71,67.67,0.77,50.13
2025-05-01 12:00:00,27.14,52.58,0.54,44.62
2025-05-01 13:00:00,27.4,67.16,0.54,49.42
2025-05-01 14:00:00,32.97,63.83,0.37,48.34
2025-05-01 15:00:00,32.02,54.59,0.76,44.34
2025-05-01 16:00:00,28.1,59.08,0.0,40.94
2025-05-01 17:00:00,34.64,62.69,0.26,43.23
2025-05-01 18:00:00,34.49,67.12,0.88,52.18
2025-05-01 19:00:00,27.18,75.51,0.72,51.51
2025-05-01 20:00:00,20.81,63.42,0.76,43.44
2025-05-01 21:00:00,30.11,69.89,0.86,47.56
2025-05-01 22:00:00,32.64,48.55,0.92,43.13
2025-05-01 23:00:00,32.26,63.76,0.55,48.07
2025-05-02 00:00:00,25.4,51.38,0.37,45.52
2025-05-02 01:00:00,33.48,44.78,0.43,42.55
2025-05-02 02:00:00,31.98,64.04,0.59,48.23
2025-05-02 03:00:00,27.53,76.35,0.46,43.37
2025-05-02 04:00:00,30.22,55.7,0.76,42.85
2025-05-02 05:00:00,32.72,44.56,0.68,42.58
2025-05-02 06:00:00,32.24,66.09,0.98,46.5
2025-05-02 07:00:00,16.61,50.69,0.06,34.98
2025-05-02 08:00:00,27.01,49.43,0.3,42.26
2025-05-02 09:00:00,29.17,67.81,0.64,45.98
2025-05-02 10:00:00,31.32,60.13,0.84,46.51
2025-05-02 11:00:00,25.98,65.24,0.57,42.73
2025-05-02 12:00:00,36.36,62.05,0.93,54.92
2025-05-02 13:00:00,32.22,69.67,0.03,46.33
2025-05-02 14:00:00,26.03,68.09,0.47,48.34
2025-05-02 15:00:00,33.19,81.37,0.9,53.04
2025-05-02 16:00:00,35.72,66.13,0.67,50.28
2025-05-02 17:00:00,26.05,54.7,0.74,42.51
2025-05-02 18:00:00,32.11,72.71,0.93,55.11
2025-05-02 19:00:00,26.83,59.69,0.19,49.62
2025-05-02 20:00:00,27.58,72.27,0.94,44.45
2025-05-02 21:00:00,19.19,46.73,0.68,32.84
2025-05-02 22:00:00,22.54,54.89,0.59,39.74
2025-05-02 23:00:00,35.3,83.17,0.22,52.19
2025-05-03 00:00:00,39.0,56.42,0.8,53.17
2025-05-03 01:00:00,30.71,69.69,0.48,43.03
2025-05-03 02:00:00,26.87,80.63,0.19,48.64
2025-05-03 03:00:00,32.55,58.21,0.51,44.34
2025-05-03 04:00:00,30.85,93.6,0.74,55.43
2025-05-03 05:00:00,28.01,49.75,0.2,44.25
2025-05-03 06:00:00,26.39,54.51,0.24,36.71
2025-05-03 07:00:00,21.43,58.19,0.61,42.59
2025-05-03 08:00:00,34.72,59.7,0.18,48.64
2025-05-03 09:00:00,33.64,73.35,0.49,49.41
2025-05-03 10:00:00,26.94,65.01,0.81,52.24
2025-05-03 11:00:00,20.22,72.15,0.48,45.74
2025-05-03 12:00:00,25.42,70.22,0.53,46.78
2025-05-03 13:00:00,31.76,69.29,0.44,52.36
2025-05-03 14:00:00,26.79,59.96,0.42,42.6
2025-05-03 15:00:00,30.49,68.49,0.62,49.91
2025-05-03 16:00:00,30.74,80.55,0.17,50.66
2025-05-03 17:00:00,40.6,66.78,0.11,54.06
2025-05-03 18:00:00,30.79,55.3,0.27,45.06
2025-05-03 19:00:00,33.75,66.93,0.75,46.05
2025-05-03 20:00:00,31.08,45.28,0.83,41.2
2025-05-03 21:00:00,34.49,67.67,0.62,46.21
2025-05-03 22:00:00,27.82,79.34,0.06,48.48
2025-05-03 23:00:00,29.71,69.36,0.05,45.51
2025-05-04 00:00:00,24.92,68.15,0.73,44.42
2025-05-04 01:00:00,30.89,60.77,0.56,45.72
2025-05-04 02:00:00,34.35,58.51,0.91,44.67
2025-05-04 03:00:00,29.75,74.27,0.43,53.41
2025-05-04 04:00:00,16.53,40.83,0.14,32.55
2025-05-04 05:00:00,33.27,60.56,0.24,41.31
2025-05-04 06:00:00,33.51,63.61,0.96,48.49
2025-05-04 07:00:00,39.69,83.14,0.7,56.71
2025-05-04 08:00:00,30.42,58.25,0.28,44.07
2025-05-04 09:00:00,21.39,49.89,0.06,35.52
2025-05-04 10:00:00,28.57,80.27,0.63,51.6
2025-05-04 11:00:00,35.37,55.54,0.75,49.21
2025-05-04 12:00:00,38.41,48.52,0.26,44.46
2025-05-04 13:00:00,34.75,65.09,0.2,51.29
2025-05-04 14:00:00,26.78,52.01,0.95,42.43
2025-05-04 15:00:00,23.36,77.64,0.49,48.55
2025-05-04 16:00:00,25.41,60.14,0.98,45.06
2025-05-04 17:00:00,27.85,42.01,0.71,39.54
2025-05-04 18:00:00,32.94,79.8,0.45,53.15
2025-05-04 19:00:00,36.01,60.88,0.47,45.86
2025-05-04 20:00:00,20.88,59.74,0.26,39.78
2025-05-04 21:00:00,26.33,60.78,0.56,40.86
2025-05-04 22:00:00,32.55,64.54,0.75,49.94
2025-05-04 23:00:00,26.35,51.68,0.52,39.13
2025-05-05 00:00:00,36.44,64.25,0.39,47.41
2025-05-05 01:00:00,37.61,86.84,0.15,54.06
2025-05-05 02:00:00,30.94,81.62,0.74,55.41
