timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,32.18,76.99,0.02,47.58
2025-05-01 01:00:00,27.27,77.74,0.86,50.18
2025-05-01 02:00:00,30.32,60.91,0.65,41.02
2025-05-01 03:00:00,33.54,48.91,0.16,41.16
2025-05-01 04:00:00,21.88,49.47,0.76,39.66
2025-05-01 05:00:00,33.64,50.94,0.03,37.02
2025-05-01 06:00:00,22.44,28.21,0.12,28.85
2025-05-01 07:00:00,37.17,63.33,0.28,48.31
2025-05-01 08:00:00,31.54,63.93,0.17,47.66
2025-05-01 09:00:00,30.94,60.48,0.54,41.54
2025-05-01 10:00:00,28.57,74.97,0.91,51.43
2025-05-01 11:00:00,28.9,55.38,0.2,41.86
2025-05-01 12:00:00,31.64,54.27,0.8,44.17
2025-05-01 13:00:00,35.98,68.68,0.38,50.58
2025-05-01 14:00:00,28.51,55.26,0.11,41.51
2025-05-01 15:00:00,39.12,80.75,0.34,52.07
2025-05-01 16:00:00,26.73,56.42,0.17,44.6
2025-05-01 17:00:00,32.64,41.89,0.38,41.25
2025-05-01 18:00:00,32.24,53.86,0.56,47.54
2025-05-01 19:00:00,43.34,62.02,0.68,53.95
2025-05-01 20:00:00,30.28,68.88,0.7,54.34
2025-05-01 21:00:00,31.32,43.2,0.91,45.87
2025-05-01 22:00:00,27.62,57.28,0.12,34.48
2025-05-01 23:00:00,24.73,52.93,0.33,40.97
2025-05-02 00:00:00,37.74,66.03,0.68,52.26
2025-05-02 01:00:00,18.89,53.85,0.87,40.6
2025-05-02 02:00:00,30.42,71.52,0.93,48.75
2025-05-02 03:00:00,25.76,50.07,0.83,50.74
2025-05-02 04:00:00,28.95,54.77,0.99,43.04
2025-05-02 05:00:00,20.18,59.06,0.93,39.51
2025-05-02 06:00:00,31.88,66.43,0.73,51.23
2025-05-02 07:00:00,23.23,48.72,0.79,36.35
2025-05-02 08:00:00,31.6,70.62,0.34,48.26
2025-05-02 09:00:00,28.43,41.42,0.19,40.98
2025-05-02 10:00:00,28.56,58.93,0.25,41.95
2025-05-02 11:00:00,36.49,68.33,0.22,49.03
2025-05-02 12:00:00,35.96,64.37,0.85,48.22
2025-05-02 13:00:00,25.57,69.71,0.12,44.78
2025-05-02 14:00:00,30.48,39.88,0.1,34.63
2025-05-02 15:00:00,38.25,53.67,0.92,53.33
2025-05-02 16:00:00,25.63,56.3,0.72,41.3
2025-05-02 17:00:00,24.29,40.47,0.85,38.33
2025-05-02 18:00:00,27.07,56.24,0.33,43.68
2025-05-02 19:00:00,32.3,78.24,0.15,51.52
2025-05-02 20:00:00,25.66,55.15,0.22,42.24
2025-05-02 21:00:00,28.77,67.46,0.66,52.36
2025-05-02 22:00:00,25.2,67.46,0.53,47.48
2025-05-02 23:00:00,28.17,58.83,0.2,42.85
2025-05-03 00:00:00,30.63,58.46,0.04,47.97
