timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,35.43,67.11,0.56,50.72
2025-05-01 01:00:00,30.71,64.31,0.63,47.66
2025-05-01 02:00:00,30.44,47.51,0.05,34.97
2025-05-01 03:00:00,32.63,51.96,0.2,41.66
2025-05-01 04:00:00,27.91,50.6,0.42,42.19
2025-05-01 05:00:00,36.23,70.13,0.43,54.79
2025-05-01 06:00:00,38.39,49.77,0.02,47.14
2025-05-01 07:00:00,26.19,61.77,0.24,45.5
2025-05-01 08:00:00,27.99,59.3,0.62,46.61
2025-05-01 09:00:00,26.49,49.39,0.07,39.43
2025-05-01 10:00:00,34.21,59.18,0.84,45.07
2025-05-01 11:00:00,32.65,63.34,0.56,41.72
2025-05-01 12:00:00,29.21,61.32,0.48,42.72
2025-05-01 13:00:00,28.63,40.13,0.35,37.46
2025-05-01 14:00:00,29.59,69.28,0.91,47.88
2025-05-01 15:00:00,26.85,59.14,0.73,41.43
2025-05-01 16:00:00,30.58,68.67,0.25,46.1
2025-05-01 17:00:00,35.69,49.46,0.77,46.47
2025-05-01 18:00:00,34.49,31.93,0.71,33.81
2025-05-01 19:00:00,23.85,61.81,0.12,39.5
2025-05-01 20:00:00,26.27,64.09,0.41,45.67
2025-05-01 21:00:00,25.83,79.38,0.71,52.4
2025-05-01 22:00:00,33.05,36.8,0.98,44.1
2025-05-01 23:00:00,24.63,48.68,0.58,42.03
2025-05-02 00:00:00,19.37,57.32,0.78,42.24
2025-05-02 01:00:00,23.01,58.97,0.44,42.55
2025-05-02 02:00:00,35.77,56.55,0.93,56.7
2025-05-02 03:00:00,30.12,54.06,0.83,50.38
2025-05-02 04:00:00,27.27,81.65,0.12,50.36
2025-05-02 05:00:00,37.6,47.87,0.97,50.41
2025-05-02 06:00:00,26.98,54.19,0.67,43.73
2025-05-02 07:00:00,25.89,61.12,0.65,47.39
2025-05-02 08:00:00,31.58,60.49,0.05,41.23
2025-05-02 09:00:00,30.07,66.62,0.87,48.27
2025-05-02 10:00:00,31.2,68.27,0.66,47.61
2025-05-02 11:00:00,35.48,61.25,0.05,44.14
2025-05-02 12:00:00,26.81,36.16,0.9,37.45
2025-05-02 13:00:00,31.94,49.42,0.18,42.47
2025-05-02 14:00:00,15.13,57.16,0.5,41.67
2025-05-02 15:00:00,30.79,69.92,0.88,53.33
2025-05-02 16:00:00,28.58,84.37,0.29,46.91
2025-05-02 17:00:00,22.47,58.69,0.48,42.06
2025-05-02 18:00:00,28.86,47.81,0.07,39.65
2025-05-02 19:00:00,26.09,65.9,0.87,48.42
2025-05-02 20:00:00,44.16,47.93,0.66,46.42
2025-05-02 21:00:00,33.04,61.98,0.91,49.17
2025-05-02 22:00:00,34.03,60.74,0.61,49.15
2025-05-02 23:00:00,40.73,54.61,0.45,45.33
2025-05-03 00:00:00,24.58,55.68,0.63,42.3
2025-05-03 01:00:00,38.66,53.63,0.01,44.41
2025-05-03 02:00:00,33.8,73.58,0.1,47.28
2025-05-03 03:00:00,28.81,70.57,0.13,42.34
2025-05-03 04:00:00,26.71,73.38,0.64,51.12
2025-05-03 05:00:00,28.69,56.44,0.22,40.92
2025-05-03 06:00:00,28.3,57.27,0.91,44.2
2025-05-03 07:00:00,24.06,61.63,0.7,49.89
2025-05-03 08:00:00,34.06,55.34,0.69,49.8
2025-05-03 09:00:00,30.42,39.57,0.68,46.48
2025-05-03 10:00:00,25.92,67.35,0.64,44.07
2025-05-03 11:00:00,21.54,68.82,0.0,41.93
2025-05-03 12:00:00,25.83,63.08,0.99,41.31
2025-05-03 13:00:00,23.99,61.85,0.71,41.67
2025-05-03 14:00:00,24.84,43.05,0.62,37.7
2025-05-03 15:00:00,22.45,57.78,0.42,35.65
2025-05-03 16:00:00,27.37,57.09,0.92,46.91
2025-05-03 17:00:00,34.62,52.77,0.56,44.47
2025-05-03 18:00:00,27.9,77.55,0.67,47.59
2025-05-03 19:00:00,33.29,61.29,0.25,46.21
2025-05-03 20:00:00,27.28,55.63,0.72,44.55
2025-05-03 21:00:00,26.16,51.73,0.18,41.27
2025-05-03 22:00:00,32.76,58.99,0.28,43.13
2025-05-03 23:00:00,28.88,38.76,0.32,34.19
2025-05-04 00:00:00,22.82,69.75,0.19,40.3
2025-05-04 01:00:00,24.21,52.73,0.1,33.42
2025-05-04 02:00:00,25.86,69.9,0.63,43.1
2025-05-04 03:00:00,29.15,76.53,0.7,52.93
2025-05-04 04:00:00,25.86,39.76,0.14,30.45
2025-05-04 05:00:00,28.63,55.82,0.24,38.18
2025-05-04 06:00:00,30.73,54.0,0.53,40.39
2025-05-04 07:00:00,25.63,65.28,0.42,44.58
2025-05-04 08:00:00,26.88,52.47,0.24,41.42
2025-05-04 09:00:00,39.29,32.64,0.76,42.24
2025-05-04 10:00:00,33.09,50.21,0.56,45.19
2025-05-04 11:00:00,22.59,49.39,0.12,33.56
2025-05-04 12:00:00,34.65,65.03,0.31,50.22
2025-05-04 13:00:00,35.83,72.14,0.43,50.8
2025-05-04 14:00:00,30.41,52.89,0.11,42.14
2025-05-04 15:00:00,32.84,66.86,0.63,48.35
2025-05-04 16:00:00,28.48,62.52,0.85,49.38
2025-05-04 17:00:00,29.87,51.68,0.87,47.61
2025-05-04 18:00:00,30.33,53.3,0.08,39.73
2025-05-04 19:00:00,27.85,53.61,0.95,42.26
2025-05-04 20:00:00,33.34,46.07,0.97,50.24
2025-05-04 21:00:00,38.17,77.64,0.77,58.95
2025-05-04 22:00:00,27.19,62.35,0.75,42.88
2025-05-04 23:00:00,26.84,56.25,0.99,46.35
2025-05-05 00:00:00,24.52,51.13,0.3,35.36
2025-05-05 01:00:00,29.88,60.22,0.14,47.35
2025-05-05 02:00:00,28.49,49.53,0.03,36.36
2025-05-05 03:00:00,20.39,56.05,0.52,34.64
2025-05-05 04:00:00,42.42,64.85,0.71,51.84
2025-05-05 05:00:00,27.13,49.89,0.27,36.99
2025-05-05 06:00:00,25.71,76.45,0.52,51.49
2025-05-05 07:00:00,30.35,55.2,0.43,46.13
2025-05-05 08:00:00,28.76,48.39,0.85,45.77
2025-05-05 09:00:00,32.56,65.63,0.87,47.84
2025-05-05 10:00:00,35.03,55.69,0.39,47.37
2025-05-05 11:00:00,25.25,63.76,0.19,39.18
2025-05-05 12:00:00,32.65,56.37,0.58,48.42
2025-05-05 13:00:00,22.08,44.55,0.25,32.25
2025-05-05 14:00:00,26.48,77.21,0.22,47.67
2025-05-05 15:00:00,30.25,64.58,0.8,48.34
2025-05-05 16:00:00,31.85,73.49,0.91,46.69
2025-05-05 17:00:00,31.87,69.85,0.62,53.63
2025-05-05 18:00:00,30.07,53.02,0.02,43.39
2025-05-05 19:00:00,31.23,87.1,0.28,56.67
2025-05-05 20:00:00,19.17,52.94,0.54,36.75
2025-05-05 21:00:00,32.58,57.32,0.54,47.52
2025-05-05 22:00:00,33.88,58.24,0.02,40.4
2025-05-05 23:00:00,37.97,65.84,0.8,51.61
2025-05-06 00:00:00,33.23,51.57,0.67,48.48
2025-05-06 01:00:00,27.42,61.61,0.79,47.99
2025-05-06 02:00:00,29.76,44.85,0.55,46.01
2025-05-06 03:00:00,34.93,73.88,0.94,51.67
2025-05-06 04:00:00,15.85,75.84,0.83,46.44
2025-05-06 05:00:00,22.9,73.01,0.04,47.93
2025-05-06 06:00:00,26.25,64.5,0.06,43.43
2025-05-06 07:00:00,38.74,54.84,0.86,48.76
2025-05-06 08:00:00,30.59,62.51,0.34,38.37
2025-05-06 09:00:00,40.95,57.61,0.44,47.87
2025-05-06 10:00:00,25.31,51.68,0.87,36.95
2025-05-06 11:00:00,26.37,44.92,0.54,38.67
2025-05-06 12:00:00,28.51,52.5,0.49,44.38
2025-05-06 13:00:00,33.77,62.57,0.22,49.97
2025-05-06 14:00:00,25.81,52.9,0.57,40.61
2025-05-06 15:00:00,31.56,52.83,0.45,44.32
2025-05-06 16:00:00,29.52,66.16,0.22,49.52
2025-05-06 17:00:00,25.54,82.24,0.5,53.34
2025-05-06 18:00:00,22.45,65.11,0.75,40.17
2025-05-06 19:00:00,34.98,54.42,0.25,42.53
2025-05-06 20:00:00,21.28,70.4,0.91,49.82
2025-05-06 21:00:00,30.78,49.6,0.99,40.46
2025-05-06 22:00:00,23.15,41.95,0.43,31.2
2025-05-06 23:00:00,35.02,48.6,0.92,48.7
2025-05-07 00:00:00,21.72,62.19,0.85,45.42
2025-05-07 01:00:00,34.21,58.93,0.25,49.31
2025-05-07 02:00:00,27.28,75.59,0.47,53.98
2025-05-07 03:00:00,27.35,71.91,0.48,48.04
2025-05-07 04:00:00,28.11,54.84,0.04,36.95
2025-05-07 05:00:00,38.66,81.28,0.21,53.75
2025-05-07 06:00:00,30.48,68.59,0.08,41.28
2025-05-07 07:00:00,32.75,56.04,0.53,38.54
2025-05-07 08:00:00,34.55,60.09,0.45,48.83
2025-05-07 09:00:00,26.15,55.94,0.06,36.72
2025-05-07 10:00:00,35.2,61.79,0.24,44.5
2025-05-07 11:00:00,31.9,40.62,0.24,38.44
2025-05-07 12:00:00,32.71,42.16,0.03,34.72
2025-05-07 13:00:00,22.32,49.73,0.06,40.64
2025-05-07 14:00:00,28.32,68.77,0.57,43.09
2025-05-07 15:00:00,27.3,76.48,0.17,47.26
2025-05-07 16:00:00,38.19,46.0,0.26,44.59
2025-05-07 17:00:00,25.85,70.63,0.52,47.71
2025-05-07 18:00:00,34.61,74.94,0.53,50.01
2025-05-07 19:00:00,26.82,61.77,0.7,46.37
2025-05-07 20:00:00,29.06,46.88,0.25,38.13
2025-05-07 21:00:00,32.29,64.42,0.89,46.28
2025-05-07 22:00:00,31.1,60.01,0.22,45.98
2025-05-07 23:00:00,25.33,53.47,1.0,41.27
2025-05-08 00:00:00,27.65,71.43,0.17,51.05
2025-05-08 01:00:00,31.18,69.29,0.98,52.67
2025-05-08 02:00:00,34.3,49.58,0.09,46.38
2025-05-08 03:00:00,24.74,56.78,0.36,39.35
2025-05-08 04:00:00,26.57,60.42,0.63,44.96
2025-05-08 05:00:00,26.89,59.76,0.93,47.35
2025-05-08 06:00:00,25.74,64.86,0.45,43.35
2025-05-08 07:00:00,32.39,61.03,0.52,48.29
2025-05-08 08:00:00,38.51,64.34,0.11,51.04
2025-05-08 09:00:00,29.01,61.25,0.49,45.08
2025-05-08 10:00:00,32.99,60.37,0.97,49.63
2025-05-08 11:00:00,24.9,56.17,0.05,40.41
2025-05-08 12:00:00,31.18,63.2,0.88,47.72
2025-05-08 13:00:00,25.93,51.18,0.41,42.15
2025-05-08 14:00:00,33.05,46.84,0.0,42.89
2025-05-08 15:00:00,26.84,45.18,0.66,45.04
2025-05-08 16:00:00,38.53,51.24,0.29,42.9
2025-05-08 17:00:00,35.45,46.68,0.37,44.21
2025-05-08 18:00:00,28.72,60.35,0.14,42.46
2025-05-08 19:00:00,31.56,70.56,0.8,51.68
2025-05-08 20:00:00,26.57,59.18,0.98,43.61
2025-05-08 21:00:00,36.67,32.81,0.78,42.32
2025-05-08 22:00:00,25.52,67.08,0.61,44.32
2025-05-08 23:00:00,28.27,50.38,0.23,45.47
2025-05-09 00:00:00,30.36,64.12,0.83,43.65
2025-05-09 01:00:00,37.61,41.13,0.87,47.66
2025-05-09 02:00:00,30.68,52.01,0.17,39.82
2025-05-09 03:00:00,29.91,52.83,0.96,45.6
2025-05-09 04:00:00,32.61,60.99,0.42,47.74
2025-05-09 05:00:00,34.24,52.06,0.21,41.85
2025-05-09 06:00:00,34.63,73.84,0.92,55.05
2025-05-09 07:00:00,34.17,53.39,0.32,43.85
2025-05-09 08:00:00,28.63,66.07,0.73,41.66
2025-05-09 09:00:00,32.09,71.79,0.08,45.11
2025-05-09 10:00:00,42.12,74.02,0.51,54.58
2025-05-09 11:00:00,32.65,63.09,0.5,48.78
2025-05-09 12:00:00,36.74,68.39,0.37,46.64
2025-05-09 13:00:00,29.99,54.16,0.36,49.04
2025-05-09 14:00:00,38.28,51.96,0.57,48.58
2025-05-09 15:00:00,30.99,50.79,0.48,41.07
2025-05-09 16:00:00,26.3,51.64,0.74,43.81
2025-05-09 17:00:00,25.76,54.44,0.59,42.84
2025-05-09 18:00:00,31.83,57.51,0.34,41.64
2025-05-09 19:00:00,40.24,73.95,0.23,48.03
2025-05-09 20:00:00,30.29,64.57,0.39,47.48
2025-05-09 21:00:00,33.09,76.34,0.88,54.25
2025-05-09 22:00:00,21.22,51.06,0.61,33.85
2025-05-09 23:00:00,30.76,51.13,0.76,43.28
2025-05-10 00:00:00,28.56,57.49,0.78,48.94
2025-05-10 01:00:00,27.82,56.21,0.89,52.88
2025-05-10 02:00:00,25.88,74.64,0.14,51.73
2025-05-10 03:00:00,24.87,63.85,0.41,47.09
2025-05-10 04:00:00,38.53,50.76,0.96,47.62
2025-05-10 05:00:00,27.52,53.55,0.87,50.37
2025-05-10 06:00:00,28.22,64.81,0.48,45.78
2025-05-10 07:00:00,32.69,53.16,0.48,46.23
2025-05-10 08:00:00,27.87,54.62,0.22,41.61
2025-05-10 09:00:00,28.1,69.6,0.01,43.19
2025-05-10 10:00:00,33.08,76.16,0.04,54.34
2025-05-10 11:00:00,32.06,44.32,0.94,46.92
2025-05-10 12:00:00,22.71,59.01,0.32,40.38
2025-05-10 13:00:00,28.12,62.86,0.81,49.86
2025-05-10 14:00:00,36.34,47.35,0.59,49.46
2025-05-10 15:00:00,28.56,45.51,0.58,40.18
2025-05-10 16:00:00,20.4,48.95,0.08,35.3
2025-05-10 17:00:00,34.57,57.97,0.21,48.93
2025-05-10 18:00:00,35.83,63.1,0.04,44.88
2025-05-10 19:00:00,28.46,47.84,0.23,41.55
2025-05-10 20:00:00,29.95,67.83,0.85,48.55
2025-05-10 21:00:00,30.12,40.73,0.05,41.27
2025-05-10 22:00:00,28.94,67.72,0.53,48.87
2025-05-10 23:00:00,19.97,56.59,0.52,38.74
2025-05-11 00:00:00,14.21,69.93,0.98,44.26
2025-05-11 01:00:00,27.92,45.63,0.04,40.25
2025-05-11 02:00:00,30.16,65.51,0.34,45.67
2025-05-11 03:00:00,24.34,70.98,0.69,49.68
2025-05-11 04:00:00,35.67,68.22,0.29,47.31
2025-05-11 05:00:00,39.4,67.76,0.68,53.37
2025-05-11 06:00:00,34.4,49.71,0.34,39.84
2025-05-11 07:00:00,28.57,75.77,0.29,50.16
2025-05-11 08:00:00,39.88,63.23,0.06,41.21
2025-05-11 09:00:00,33.02,49.5,1.0,46.86
2025-05-11 10:00:00,38.26,56.34,0.02,44.53
2025-05-11 11:00:00,31.96,49.21,0.26,36.45
2025-05-11 12:00:00,31.28,53.63,0.09,43.96
2025-05-11 13:00:00,25.63,64.77,0.86,43.49
2025-05-11 14:00:00,24.82,61.86,0.57,45.83
2025-05-11 15:00:00,32.21,65.78,0.91,55.47
2025-05-11 16:00:00,31.03,59.29,0.1,47.46
2025-05-11 17:00:00,23.56,65.4,0.41,39.63
2025-05-11 18:00:00,36.47,66.22,0.49,51.14
2025-05-11 19:00:00,23.79,76.14,0.64,46.94
2025-05-11 20:00:00,32.28,56.27,0.36,42.4
2025-05-11 21:00:00,33.84,66.99,0.86,55.76
2025-05-11 22:00:00,19.08,57.49,0.45,40.8
2025-05-11 23:00:00,33.44,51.24,0.51,41.26
2025-05-12 00:00:00,20.65,61.31,0.06,37.24
2025-05-12 01:00:00,30.36,74.18,0.52,48.97
2025-05-12 02:00:00,29.15,69.86,0.48,48.72
2025-05-12 03:00:00,24.81,57.59,0.44,36.75
2025-05-12 04:00:00,31.92,55.77,0.74,46.74
2025-05-12 05:00:00,25.15,62.69,0.67,44.66
2025-05-12 06:00:00,25.35,62.42,0.11,48.04
2025-05-12 07:00:00,29.4,51.15,0.5,41.93
2025-05-12 08:00:00,32.36,64.89,0.96,48.0
2025-05-12 09:00:00,28.06,49.64,0.08,39.28
2025-05-12 10:00:00,18.72,62.9,0.38,36.49
2025-05-12 11:00:00,28.39,55.59,0.25,43.43
2025-05-12 12:00:00,31.28,71.73,0.13,47.13
2025-05-12 13:00:00,27.87,61.04,0.46,42.24
2025-05-12 14:00:00,32.39,40.84,0.9,44.44
