timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,18.55,71.57,2.83,28.56
2025-05-01 01:00:00,21.7,71.1,2.7,32.58
2025-05-01 02:00:00,20.64,63.72,3.6,35.81
2025-05-01 03:00:00,20.75,69.0,2.89,32.39
2025-05-01 04:00:00,22.92,78.95,4.48,38.88
2025-05-01 05:00:00,24.62,77.19,4.23,40.78
2025-05-01 06:00:00,25.6,62.62,3.43,72.66
2025-05-01 07:00:00,27.8,62.69,9.02,111.48
2025-05-01 08:00:00,30.05,56.46,9.73,123.37
2025-05-01 09:00:00,30.64,66.55,8.33,112.78
2025-05-01 10:00:00,32.26,77.71,3.47,69.58
2025-05-01 11:00:00,30.68,55.73,2.72,69.27
2025-05-01 12:00:00,31.14,67.53,7.11,88.59
2025-05-01 13:00:00,32.57,75.99,5.57,81.21
2025-05-01 14:00:00,31.54,63.8,5.88,84.34
2025-05-01 15:00:00,30.4,65.92,5.22,78.12
2025-05-01 16:00:00,29.3,73.13,6.13,78.32
2025-05-01 17:00:00,27.82,62.93,9.11,112.0
2025-05-01 18:00:00,26.47,65.13,9.74,111.72
2025-05-01 19:00:00,25.06,55.25,10.25,114.92
2025-05-01 20:00:00,23.34,61.07,8.49,98.19
2025-05-01 21:00:00,21.74,65.81,3.27,51.11
2025-05-01 22:00:00,19.87,68.51,1.65,26.89
2025-05-01 23:00:00,21.03,71.77,3.61,34.69
2025-05-02 00:00:00,20.99,68.91,3.23,33.93
2025-05-02 01:00:00,20.09,79.11,2.86,29.21
2025-05-02 02:00:00,20.03,59.36,4.45,38.86
2025-05-02 03:00:00,22.91,76.63,4.12,38.09
2025-05-02 04:00:00,21.58,73.77,3.09,33.25
2025-05-02 05:00:00,25.76,57.07,4.89,48.89
2025-05-02 06:00:00,25.36,79.81,2.67,61.35
2025-05-02 07:00:00,26.61,63.93,8.44,104.71
2025-05-02 08:00:00,28.57,68.9,9.76,115.52
2025-05-02 09:00:00,29.41,71.65,7.42,102.49
