timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,30.54,52.95,0.9,47.74
2025-05-01 01:00:00,31.07,40.87,0.92,41.14
2025-05-01 02:00:00,36.67,51.99,0.72,50.73
2025-05-01 03:00:00,31.62,67.12,0.93,49.85
2025-05-01 04:00:00,25.68,72.21,0.15,45.16
2025-05-01 05:00:00,36.37,61.64,0.18,47.37
2025-05-01 06:00:00,33.21,41.49,0.6,41.26
2025-05-01 07:00:00,21.59,69.38,0.53,44.11
2025-05-01 08:00:00,37.29,52.62,0.14,43.96
2025-05-01 09:00:00,30.57,83.84,0.77,57.51
2025-05-01 10:00:00,26.82,49.17,0.07,40.07
2025-05-01 11:00:00,22.45,61.95,0.32,40.64
2025-05-01 12:00:00,31.5,53.36,0.7,41.33
2025-05-01 13:00:00,31.86,69.46,0.15,49.96
2025-05-01 14:00:00,29.74,57.05,0.63,47.25
2025-05-01 15:00:00,27.68,58.76,0.04,37.64
2025-05-01 16:00:00,26.09,63.2,0.94,53.1
2025-05-01 17:00:00,38.94,37.04,0.86,45.79
2025-05-01 18:00:00,31.76,68.09,0.26,40.44
2025-05-01 19:00:00,32.0,68.46,0.07,47.76
2025-05-01 20:00:00,38.7,55.73,0.47,48.55
2025-05-01 21:00:00,31.63,69.02,0.71,56.17
2025-05-01 22:00:00,25.63,56.7,0.62,47.91
2025-05-01 23:00:00,30.24,45.94,0.45,39.34
2025-05-02 00:00:00,33.11,39.24,0.36,42.18
2025-05-02 01:00:00,38.23,70.14,0.2,51.53
2025-05-02 02:00:00,24.21,41.65,0.0,37.61
2025-05-02 03:00:00,29.4,55.55,0.8,43.8
2025-05-02 04:00:00,29.37,59.64,0.22,34.2
2025-05-02 05:00:00,34.92,52.02,0.79,45.49
2025-05-02 06:00:00,32.73,53.37,0.3,50.93
2025-05-02 07:00:00,33.4,39.74,0.98,46.83
2025-05-02 08:00:00,20.92,56.37,0.4,40.88
2025-05-02 09:00:00,26.43,67.64,0.86,49.0
2025-05-02 10:00:00,31.96,47.3,0.3,40.01
2025-05-02 11:00:00,32.45,60.32,0.65,49.63
2025-05-02 12:00:00,30.67,64.08,0.67,47.89
2025-05-02 13:00:00,37.57,63.01,0.58,49.76
2025-05-02 14:00:00,31.93,57.96,0.38,45.37
2025-05-02 15:00:00,22.53,50.01,0.79,43.8
2025-05-02 16:00:00,31.69,30.27,0.02,33.04
2025-05-02 17:00:00,26.77,76.72,0.11,54.18
2025-05-02 18:00:00,31.9,42.77,0.79,40.99
2025-05-02 19:00:00,20.9,50.79,0.42,35.08
2025-05-02 20:00:00,25.73,57.12,0.39,42.22
2025-05-02 21:00:00,36.99,51.78,0.43,46.7
2025-05-02 22:00:00,33.2,72.38,0.3,53.64
2025-05-02 23:00:00,36.95,66.58,0.69,51.04
2025-05-03 00:00:00,29.15,55.26,0.32,45.0
