timestamp,temperature_C,humidity_percent,traffic_index,demand_kWh
2025-05-01 00:00:00,29.34,68.83,0.9,50.61
2025-05-01 01:00:00,28.24,67.48,0.09,44.9
2025-05-01 02:00:00,29.38,43.1,0.44,36.17
2025-05-01 03:00:00,33.65,71.23,0.03,45.86
2025-05-01 04:00:00,46.7,68.4,0.51,59.83
2025-05-01 05:00:00,27.24,55.13,0.27,39.2
2025-05-01 06:00:00,29.04,56.38,0.7,42.83
2025-05-01 07:00:00,35.43,83.46,0.05,52.55
2025-05-01 08:00:00,34.27,60.53,0.27,45.14
2025-05-01 09:00:00,27.67,55.31,0.87,44.16
2025-05-01 10:00:00,19.95,64.55,0.36,50.71
2025-05-01 11:00:00,25.8,62.17,0.15,44.19
2025-05-01 12:00:00,36.16,57.67,0.87,49.81
2025-05-01 13:00:00,27.87,61.61,0.92,52.9
2025-05-01 14:00:00,32.88,61.75,0.27,48.57
2025-05-01 15:00:00,32.32,58.57,0.42,43.11
2025-05-01 16:00:00,31.8,76.52,0.57,49.98
2025-05-01 17:00:00,20.72,69.41,0.68,45.02
2025-05-01 18:00:00,31.85,62.63,0.49,46.29
2025-05-01 19:00:00,35.61,49.59,0.92,47.28
2025-05-01 20:00:00,34.81,67.87,0.85,59.54
2025-05-01 21:00:00,32.58,62.75,0.78,51.01
2025-05-01 22:00:00,37.58,45.85,0.61,44.46
2025-05-01 23:00:00,28.26,67.87,0.27,43.74
2025-05-02 00:00:00,33.26,60.38,0.36,48.41
2025-05-02 01:00:00,29.47,73.54,0.52,52.4
2025-05-02 02:00:00,28.78,59.21,0.43,41.77
2025-05-02 03:00:00,33.16,45.63,0.38,42.66
2025-05-02 04:00:00,26.82,67.9,0.78,46.15
2025-05-02 05:00:00,31.15,54.12,0.82,44.2
2025-05-02 06:00:00,22.39,75.02,0.76,45.98
2025-05-02 07:00:00,23.95,47.34,0.17,38.31
2025-05-02 08:00:00,32.38,63.99,0.0,47.63
2025-05-02 09:00:00,28.81,61.23,0.03,42.9
2025-05-02 10:00:00,36.61,43.39,0.67,42.5
2025-05-02 11:00:00,29.39,76.61,0.45,53.18
2025-05-02 12:00:00,30.5,71.55,0.22,48.4
2025-05-02 13:00:00,23.46,51.47,0.69,36.03
2025-05-02 14:00:00,23.85,70.21,0.54,45.65
2025-05-02 15:00:00,26.77,62.44,0.05,44.55
2025-05-02 16:00:00,30.42,52.07,0.54,39.41
2025-05-02 17:00:00,33.9,49.73,0.32,39.13
2025-05-02 18:00:00,27.18,51.66,0.02,41.14
2025-05-02 19:00:00,29.03,67.69,0.86,45.94
2025-05-02 20:00:00,32.58,57.77,0.96,50.42
2025-05-02 21:00:00,31.5,48.44,0.25,41.99
2025-05-02 22:00:00,29.54,55.53,0.05,43.35
2025-05-02 23:00:00,34.67,72.99,0.91,51.19
2025-05-03 00:00:00,32.75,62.0,0.78,53.89
2025-05-03 01:00:00,28.48,60.36,0.67,46.83
2025-05-03 02:00:00,29.21,73.66,0.41,49.58
2025-05-03 03:00:00,32.59,65.2,0.62,50.77
2025-05-03 04:00:00,36.55,60.32,0.9,55.82
2025-05-03 05:00:00,21.34,66.41,0.1,48.5
2025-05-03 06:00:00,32.53,72.64,0.75,53.32
2025-05-03 07:00:00,35.64,47.02,0.1,49.16
2025-05-03 08:00:00,38.39,55.96,0.84,48.19
2025-05-03 09:00:00,28.46,68.29,0.49,54.18
2025-05-03 10:00:00,37.28,64.3,0.51,42.33
2025-05-03 11:00:00,29.01,55.42,0.88,46.85
2025-05-03 12:00:00,31.15,64.86,0.11,44.81
2025-05-03 13:00:00,30.44,34.43,0.23,38.84
2025-05-03 14:00:00,31.27,55.74,0.37,41.8
2025-05-03 15:00:00,28.99,74.46,0.01,44.39
2025-05-03 16:00:00,33.09,70.91,0.15,49.38
2025-05-03 17:00:00,32.59,55.69,0.39,43.64
2025-05-03 18:00:00,23.64,61.66,0.72,45.58
2025-05-03 19:00:00,28.88,59.72,0.35,40.36
2025-05-03 20:00:00,24.39,45.28,0.86,41.01
2025-05-03 21:00:00,30.66,61.7,0.12,41.78
2025-05-03 22:00:00,25.89,67.37,0.77,43.75
2025-05-03 23:00:00,22.78,56.76,0.34,45.3
2025-05-04 00:00:00,29.62,49.87,0.51,39.2
2025-05-04 01:00:00,35.53,55.48,0.3,48.27
2025-05-04 02:00:00,32.27,66.25,0.34,48.0
2025-05-04 03:00:00,36.73,53.43,0.17,45.47
2025-05-04 04:00:00,42.25,56.74,0.76,47.99
2025-05-04 05:00:00,27.11,65.79,0.53,46.47
2025-05-04 06:00:00,26.96,68.25,0.2,42.45
2025-05-04 07:00:00,31.04,68.44,0.71,52.44
2025-05-04 08:00:00,33.75,74.17,0.88,50.16
2025-05-04 09:00:00,29.18,47.46,0.1,35.65
2025-05-04 10:00:00,26.2,50.3,0.79,39.03
2025-05-04 11:00:00,27.94,64.24,0.62,46.93
2025-05-04 12:00:00,35.62,56.84,0.92,49.75
2025-05-04 13:00:00,35.14,36.52,0.94,43.17
2025-05-04 14:00:00,29.83,67.85,0.46,51.43
2025-05-04 15:00:00,41.05,64.51,0.75,49.48
2025-05-04 16:00:00,28.99,62.51,0.1,42.59
2025-05-04 17:00:00,20.4,60.18,0.03,32.99
2025-05-04 18:00:00,24.85,45.98,0.16,36.28
2025-05-04 19:00:00,26.89,50.45,0.47,39.65
2025-05-04 20:00:00,34.55,55.24,0.06,46.67
2025-05-04 21:00:00,30.8,57.45,0.95,51.83
2025-05-04 22:00:00,37.21,47.53,0.3,45.11
2025-05-04 23:00:00,26.08,55.68,0.11,45.99
2025-05-05 00:00:00,30.09,72.84,0.93,52.91
2025-05-05 01:00:00,38.69,55.02,0.39,51.58
2025-05-05 02:00:00,28.69,69.02,0.0,47.23
2025-05-05 03:00:00,23.22,64.69,0.59,41.19
2025-05-05 04:00:00,31.23,67.24,0.47,47.68
2025-05-05 05:00:00,26.46,45.1,0.56,38.63
2025-05-05 06:00:00,36.13,62.39,0.55,51.31
2025-05-05 07:00:00,22.55,60.3,0.67,42.55
2025-05-05 08:00:00,27.06,66.18,0.84,49.25
2025-05-05 09:00:00,28.3,43.11,0.36,37.89
2025-05-05 10:00:00,27.8,79.64,0.46,51.22
2025-05-05 11:00:00,32.1,54.19,0.18,46.68
2025-05-05 12:00:00,32.4,46.93,0.39,40.42
2025-05-05 13:00:00,29.01,43.32,0.14,40.23
2025-05-05 14:00:00,30.99,69.77,0.4,49.76
2025-05-05 15:00:00,29.65,59.1,0.55,45.56
2025-05-05 16:00:00,35.26,66.97,0.91,58.78
2025-05-05 17:00:00,31.37,55.14,0.29,38.87
2025-05-05 18:00:00,35.93,58.1,0.56,52.37
2025-05-05 19:00:00,31.36,70.35,0.29,51.27
2025-05-05 20:00:00,27.72,61.33,0.39,40.92
2025-05-05 21:00:00,29.31,59.3,0.6,48.25
2025-05-05 22:00:00,30.82,70.89,0.31,49.68
2025-05-05 23:00:00,28.76,72.15,0.6,44.57
2025-05-06 00:00:00,27.83,74.21,0.51,51.91
2025-05-06 01:00:00,26.04,55.07,0.7,36.95
2025-05-06 02:00:00,35.33,62.1,0.22,51.11
2025-05-06 03:00:00,37.65,52.12,0.4,46.78
2025-05-06 04:00:00,26.33,68.64,0.58,47.47
2025-05-06 05:00:00,24.18,52.01,0.68,40.98
2025-05-06 06:00:00,33.86,58.17,0.07,46.74
2025-05-06 07:00:00,29.75,54.92,0.4,47.35
2025-05-06 08:00:00,24.53,59.48,0.35,39.08
2025-05-06 09:00:00,28.12,51.93,0.34,40.44
2025-05-06 10:00:00,27.5,64.09,0.98,45.69
2025-05-06 11:00:00,19.65,64.3,0.87,45.26
2025-05-06 12:00:00,29.79,58.13,0.79,47.22
2025-05-06 13:00:00,30.9,55.9,0.27,43.53
2025-05-06 14:00:00,41.55,64.97,0.31,52.93
2025-05-06 15:00:00,28.82,68.64,0.88,53.57
2025-05-06 16:00:00,34.03,39.82,0.3,40.11
2025-05-06 17:00:00,35.39,56.27,0.27,53.24
2025-05-06 18:00:00,40.57,62.07,0.95,56.04
2025-05-06 19:00:00,32.78,44.88,0.16,39.57
2025-05-06 20:00:00,30.88,42.96,0.05,40.13
2025-05-06 21:00:00,30.58,60.64,0.31,42.31
2025-05-06 22:00:00,17.55,61.07,0.32,34.39
2025-05-06 23:00:00,30.96,32.88,0.1,32.4
2025-05-07 00:00:00,26.33,62.45,0.54,45.51
2025-05-07 01:00:00,29.01,68.48,0.87,52.17
2025-05-07 02:00:00,29.53,60.65,0.61,45.0
2025-05-07 03:00:00,37.03,56.67,0.5,53.27
2025-05-07 04:00:00,27.35,71.28,0.75,52.62
2025-05-07 05:00:00,24.68,55.34,0.44,40.74
2025-05-07 06:00:00,39.01,60.76,0.59,52.15
2025-05-07 07:00:00,28.04,63.29,0.92,47.65
2025-05-07 08:00:00,27.44,66.62,0.74,47.6
2025-05-07 09:00:00,28.89,66.43,0.02,47.06
2025-05-07 10:00:00,26.72,37.59,0.9,38.63
2025-05-07 11:00:00,27.86,66.9,0.84,47.33
2025-05-07 12:00:00,36.73,61.0,0.75,50.49
2025-05-07 13:00:00,30.49,50.85,0.3,38.37
2025-05-07 14:00:00,34.45,56.01,0.16,53.2
2025-05-07 15:00:00,28.11,73.51,0.39,49.23
2025-05-07 16:00:00,31.55,65.87,0.91,50.62
2025-05-07 17:00:00,33.4,61.27,0.04,48.35
2025-05-07 18:00:00,37.64,55.7,0.74,48.03
2025-05-07 19:00:00,27.5,72.6,0.46,47.51
2025-05-07 20:00:00,24.72,34.75,0.58,33.08
2025-05-07 21:00:00,35.23,68.76,0.03,54.52
2025-05-07 22:00:00,28.56,65.79,0.09,45.42
2025-05-07 23:00:00,23.33,54.96,0.25,36.35
2025-05-08 00:00:00,26.94,45.99,0.15,36.17
2025-05-08 01:00:00,28.5,50.28,0.89,39.3
2025-05-08 02:00:00,30.15,52.39,0.56,44.23
2025-05-08 03:00:00,26.26,52.3,0.62,38.8
2025-05-08 04:00:00,36.05,67.71,0.62,51.58
2025-05-08 05:00:00,31.26,58.97,0.72,43.86
2025-05-08 06:00:00,29.76,75.3,0.41,47.48
2025-05-08 07:00:00,32.82,67.74,0.31,48.42
2025-05-08 08:00:00,32.52,55.91,0.71,46.44
2025-05-08 09:00:00,31.57,37.45,0.05,40.11
2025-05-08 10:00:00,21.07,67.0,0.24,33.49
2025-05-08 11:00:00,25.14,65.3,0.86,46.46
2025-05-08 12:00:00,33.83,72.41,0.34,53.33
2025-05-08 13:00:00,40.27,61.08,0.16,52.67
2025-05-08 14:00:00,31.8,47.71,0.56,43.63
2025-05-08 15:00:00,30.59,60.42,0.54,46.89
2025-05-08 16:00:00,26.33,64.11,0.46,46.4
2025-05-08 17:00:00,33.08,42.08,0.52,38.42
2025-05-08 18:00:00,34.04,72.07,0.48,53.36
2025-05-08 19:00:00,30.06,65.26,0.2,50.66
2025-05-08 20:00:00,31.78,50.0,0.55,43.44
2025-05-08 21:00:00,29.16,71.92,0.12,50.34
2025-05-08 22:00:00,32.44,43.11,0.6,43.4
2025-05-08 23:00:00,28.18,52.4,0.25,44.25
2025-05-09 00:00:00,20.53,48.16,0.56,37.39
2025-05-09 01:00:00,30.9,57.5,0.14,45.65
2025-05-09 02:00:00,28.75,65.6,0.49,44.88
2025-05-09 03:00:00,23.01,58.26,0.66,47.08
2025-05-09 04:00:00,31.72,53.72,0.93,45.39
2025-05-09 05:00:00,23.06,67.87,0.19,39.26
2025-05-09 06:00:00,27.82,61.06,0.19,46.7
2025-05-09 07:00:00,33.07,68.64,0.56,56.49
2025-05-09 08:00:00,33.05,59.66,0.76,45.11
2025-05-09 09:00:00,46.15,50.16,0.6,51.22
2025-05-09 10:00:00,35.99,60.73,0.8,51.53
2025-05-09 11:00:00,34.54,61.64,0.91,49.92
2025-05-09 12:00:00,29.42,58.35,0.03,39.37
2025-05-09 13:00:00,33.78,39.08,0.42,36.12
2025-05-09 14:00:00,34.47,62.07,0.5,51.62
2025-05-09 15:00:00,33.67,69.18,0.37,44.61
2025-05-09 16:00:00,32.8,73.69,0.06,47.72
2025-05-09 17:00:00,30.61,73.71,0.45,51.41
2025-05-09 18:00:00,19.63,80.82,0.28,40.45
2025-05-09 19:00:00,30.26,72.66,0.54,49.65
2025-05-09 20:00:00,37.68,57.28,0.47,49.54
2025-05-09 21:00:00,28.09,44.63,0.75,41.49
2025-05-09 22:00:00,37.94,71.37,0.48,51.63
2025-05-09 23:00:00,32.24,72.02,0.83,52.46
2025-05-10 00:00:00,33.31,71.43,0.68,50.19
2025-05-10 01:00:00,31.49,52.94,0.87,45.01
2025-05-10 02:00:00,31.1,43.63,0.33,31.67
2025-05-10 03:00:00,32.68,63.48,0.67,48.26
2025-05-10 04:00:00,21.9,64.86,0.83,40.9
2025-05-10 05:00:00,22.62,48.31,0.17,37.72
2025-05-10 06:00:00,27.59,74.17,0.04,51.61
2025-05-10 07:00:00,27.75,46.93,0.85,42.67
2025-05-10 08:00:00,40.46,52.33,0.03,45.53
2025-05-10 09:00:00,29.72,63.92,0.02,45.14
2025-05-10 10:00:00,33.07,43.16,0.67,40.19
2025-05-10 11:00:00,32.42,51.36,0.09,49.16
2025-05-10 12:00:00,30.25,65.09,0.96,44.28
2025-05-10 13:00:00,29.74,50.21,0.92,38.58
2025-05-10 14:00:00,25.75,69.41,0.63,48.43
2025-05-10 15:00:00,23.01,61.4,0.05,41.94
2025-05-10 16:00:00,23.41,57.42,0.32,34.44
2025-05-10 17:00:00,30.18,77.25,0.98,52.9
2025-05-10 18:00:00,23.89,71.69,0.59,49.56
2025-05-10 19:00:00,28.69,71.37,0.82,47.64
2025-05-10 20:00:00,32.2,68.01,0.32,42.79
2025-05-10 21:00:00,34.42,71.75,0.79,51.47
2025-05-10 22:00:00,21.36,54.19,0.83,35.94
2025-05-10 23:00:00,27.68,34.81,0.55,35.4
2025-05-11 00:00:00,27.78,55.31,0.46,43.85
2025-05-11 01:00:00,36.39,39.06,0.94,45.19
2025-05-11 02:00:00,37.06,75.73,0.96,51.26
2025-05-11 03:00:00,30.86,55.93,0.58,42.73
2025-05-11 04:00:00,26.43,58.98,0.2,37.78
2025-05-11 05:00:00,22.97,54.99,0.98,43.94
2025-05-11 06:00:00,29.32,67.86,0.66,51.15
2025-05-11 07:00:00,23.64,60.01,0.15,43.23
2025-05-11 08:00:00,27.33,68.47,0.84,45.61
2025-05-11 09:00:00,34.23,58.23,0.33,43.21
2025-05-11 10:00:00,27.53,68.67,0.43,50.92
2025-05-11 11:00:00,27.47,52.77,0.97,38.21
2025-05-11 12:00:00,24.8,69.49,0.71,45.36
2025-05-11 13:00:00,28.79,64.78,0.12,46.98
2025-05-11 14:00:00,30.63,63.07,0.83,46.25
2025-05-11 15:00:00,35.34,52.88,0.77,51.29
2025-05-11 16:00:00,29.59,48.15,0.78,40.87
2025-05-11 17:00:00,21.39,74.29,0.91,51.28
2025-05-11 18:00:00,33.69,54.16,0.23,49.09
2025-05-11 19:00:00,21.81,67.5,0.47,44.57
2025-05-11 20:00:00,27.11,60.69,0.83,42.03
2025-05-11 21:00:00,32.0,63.77,0.02,41.45
2025-05-11 22:00:00,36.17,64.38,0.55,49.43
2025-05-11 23:00:00,34.05,51.69,0.97,46.82
2025-05-12 00:00:00,22.36,60.43,0.15,36.57
2025-05-12 01:00:00,30.03,58.4,0.11,46.9
2025-05-12 02:00:00,20.41,62.05,0.04,39.54
2025-05-12 03:00:00,25.03,64.43,0.58,45.32
2025-05-12 04:00:00,31.48,46.73,0.11,39.78
2025-05-12 05:00:00,34.12,45.7,0.49,45.54
2025-05-12 06:00:00,31.29,66.75,0.15,43.78
2025-05-12 07:00:00,27.43,46.48,0.33,45.66
2025-05-12 08:00:00,27.34,38.91,0.16,32.38
2025-05-12 09:00:00,29.52,69.18,0.01,46.07
2025-05-12 10:00:00,34.07,66.05,0.75,53.07
2025-05-12 11:00:00,23.56,71.62,0.53,48.24
2025-05-12 12:00:00,27.56,33.7,0.85,42.2
2025-05-12 13:00:00,32.91,66.12,0.24,47.85
2025-05-12 14:00:00,29.46,54.87,0.0,43.54
2025-05-12 15:00:00,25.64,72.54,0.33,49.4
2025-05-12 16:00:00,30.32,53.96,0.53,45.91
2025-05-12 17:00:00,33.16,39.28,0.41,37.17
2025-05-12 18:00:00,24.33,68.55,0.88,46.58
2025-05-12 19:00:00,27.28,56.62,0.46,48.2
2025-05-12 20:00:00,27.52,61.24,0.3,45.32
2025-05-12 21:00:00,28.47,70.63,0.65,44.55
2025-05-12 22:00:00,25.57,67.11,0.37,46.12
2025-05-12 23:00:00,27.41,55.25,0.94,47.49
2025-05-13 00:00:00,34.17,52.31,0.83,48.42
